bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
rogerca01,1994-95,23,Golden State Warriors,NBA,49,20.8,.529,.521,5.7,0.8,0.4,1.1,8.9,14.3,0.9,.045,-2.6,-0.2,,715000
rogerca01,1995-96,24,Toronto Raptors,NBA,56,18.6,.517,.546,3.0,0.6,0.4,0.9,7.7,13.9,0.9,.042,-3.9,-0.5,,930000
rogerca01,1996-97,25,Toronto Raptors,NBA,56,24.9,.525,.600,5.4,0.7,0.8,1.2,9.8,17.0,4.0,.138,0.1,0.7,,1144000
rogerca01,1997-98,26,Toronto Raptors,NBA,21,17.9,.516,.563,3.2,0.9,0.5,0.4,5.3,12.7,0.5,.064,-3.1,-0.1,,1900000
rogerca01,1997-98,26,Toronto Raptors,NBA,18,19.5,.517,.563,3.6,0.9,0.5,0.4,6.0,13.1,0.5,.064,-3.1,-0.1,,1900000
rogerca01,1997-98,26,Toronto Raptors,NBA,3,8.3,.500,,0.7,0.7,0.3,0.0,1.3,8.1,0.0,.057,-3.2,0.0,,1900000
rogerca01,1998-99,27,Portland Trail Blazers,NBA,2,4.0,1.000,.250,0.5,0.5,0.0,0.0,2.5,23.3,0.0,.259,2.3,0.0,,2000000
rogerca01,1999-00,28,Houston Rockets,NBA,53,20.8,.525,.591,5.2,0.8,0.3,0.6,8.0,15.2,2.2,.096,-2.2,0.0,,2100000
rogerca01,2000-01,29,Houston Rockets,NBA,39,13.9,.682,.558,3.6,0.2,0.3,0.5,4.6,18.1,2.0,.180,-0.2,0.3,,2200000
rogerca01,2001-02,30,Indiana Pacers,NBA,22,7.6,.558,.526,1.7,0.1,0.2,0.3,2.7,15.3,0.5,.140,-1.5,0.0,,778350
