name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",+2.33,9.01,mcadobo01,1976-77,TOT,21.8,9.6,.164,3.4,3.8,,25,NBA,72,38.9,.512,.738,12.9,2.8,1.1,1.4,25.8,"BUF,NYK",
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",+2.84,12.08,mcadobo01,1977-78,NYK,22.0,10.9,.165,3.4,4.3,,26,NBA,79,40.3,.520,.727,12.8,3.8,1.3,1.6,26.5,NYK,
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",+0.73,4.57,mcadobo01,1978-79,TOT,20.4,5.8,.125,1.3,1.8,,27,NBA,60,37.2,.529,.656,8.7,2.8,1.2,1.1,24.8,"NYK,BOS",
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",-1.39,1.23,mcadobo01,1979-80,DET,16.3,2.0,.047,-1.0,0.5,,28,NBA,58,36.2,.480,.730,8.1,3.4,1.3,1.1,21.1,DET,
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",-0.41,0.40,mcadobo01,1980-81,TOT,14.4,0.2,.029,-2.5,0.0,,29,NBA,16,20.1,.433,.707,4.2,1.9,1.1,0.8,10.3,"DET,NJN",
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",-0.75,1.17,mcadobo01,1981-82,LAL,14.4,1.5,.095,-3.6,-0.3,,30,NBA,41,18.2,.458,.714,3.9,0.8,0.5,0.9,9.6,LAL,
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",+0.61,2.32,mcadobo01,1982-83,LAL,20.6,3.5,.167,-1.7,0.1,,31,NBA,47,21.7,.520,.730,5.3,0.8,0.9,0.9,15.0,LAL,
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",-0.68,2.07,mcadobo01,1983-84,LAL,15.9,2.7,.089,-4.0,-0.7,,32,NBA,70,20.8,.471,.803,4.1,1.1,0.6,0.7,13.1,LAL,
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",-0.89,1.57,mcadobo01,1984-85,LAL,15.4,2.9,.110,-2.4,-0.1,,33,NBA,66,19.0,.520,.753,4.5,1.0,0.3,0.8,10.5,LAL,923000
Bob McAdoo,/players/m/mcadobo01.html,1973,1986,University of North Carolina,false,"Ben Smith in Greensboro, North Carolina",-2.01,0.12,mcadobo01,1985-86,PHI,12.2,0.7,.056,-4.0,-0.3,,34,NBA,29,21.0,.462,.765,3.6,1.2,0.3,0.6,10.1,PHI,
