bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
thomais01,1981-82,20,DET,NBA,72,33.8,.424,.704,2.9,7.8,2.1,0.2,17.0,14.5,2.3,.046,-1.0,0.6,,"St. Joseph in Westchester, Illinois",
thomais01,1982-83,21,DET,NBA,81,38.2,.472,.710,4.0,7.8,2.5,0.4,22.9,18.9,7.4,.115,2.4,3.4,All-NBA (2nd),"St. Joseph in Westchester, Illinois",
thomais01,1983-84,22,DET,NBA,82,36.7,.462,.733,4.0,11.1,2.5,0.4,21.3,20.9,9.1,.144,4.3,4.7,All-NBA (1st),"St. Joseph in Westchester, Illinois",
thomais01,1984-85,23,Detroit Pistons,NBA,81,38.1,.458,.809,4.5,13.9,2.3,0.3,21.2,22.2,11.2,.173,5.2,5.6,All-NBA (1st),"St. Joseph in Westchester, Illinois",750000
thomais01,1985-86,24,Detroit Pistons,NBA,77,36.2,.488,.790,3.6,10.8,2.2,0.3,20.9,21.2,8.8,.151,4.0,4.3,All-NBA (1st),"St. Joseph in Westchester, Illinois",750000
thomais01,1986-87,25,DET,NBA,81,37.2,.463,.768,3.9,10.0,1.9,0.2,20.6,18.8,7.6,.121,3.0,3.8,All-NBA (2nd),"St. Joseph in Westchester, Illinois",
thomais01,1987-88,26,Detroit Pistons,NBA,81,36.1,.463,.774,3.4,8.4,1.7,0.2,19.5,18.2,7.6,.124,2.5,3.3,,"St. Joseph in Westchester, Illinois",750000
thomais01,1988-89,27,Detroit Pistons,NBA,80,36.6,.464,.818,3.4,8.3,1.7,0.3,18.2,17.1,7.0,.115,2.2,3.1,,"St. Joseph in Westchester, Illinois",1100000
thomais01,1989-90,28,Detroit Pistons,NBA,81,37.0,.438,.775,3.8,9.4,1.7,0.2,18.4,17.3,6.7,.107,2.5,3.4,,"St. Joseph in Westchester, Illinois",2100000
thomais01,1990-91,29,Detroit Pistons,NBA,48,34.5,.435,.782,3.3,9.3,1.6,0.2,16.2,17.4,3.4,.098,1.8,1.6,,"St. Joseph in Westchester, Illinois",2720000
thomais01,1991-92,30,Detroit Pistons,NBA,78,37.4,.446,.772,3.2,7.2,1.5,0.2,18.5,16.0,5.8,.095,0.8,2.1,,"St. Joseph in Westchester, Illinois",2960000
thomais01,1992-93,31,Detroit Pistons,NBA,79,37.0,.418,.737,2.9,8.5,1.6,0.2,17.6,15.4,3.7,.061,0.2,1.6,,"St. Joseph in Westchester, Illinois",2272000
thomais01,1993-94,32,Detroit Pistons,NBA,58,30.2,.417,.702,2.7,6.9,1.2,0.1,14.8,15.2,0.2,.007,-2.0,0.0,,"St. Joseph in Westchester, Illinois",2520000
