name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Othyus Jeffers,/players/j/jeffeot01.html,2010,2014,"University of Illinois at Chicago, Robert Morris University (IL)",false,"Hubbard in Chicago, Illinois",-0.37,0.11,jeffeot01,2009-10,UTA,13.6,0.1,.067,-8.5,-0.1,,24,NBA,14,5.2,.414,.684,1.4,0.1,0.3,0.0,2.6,UTA
Othyus Jeffers,/players/j/jeffeot01.html,2010,2014,"University of Illinois at Chicago, Robert Morris University (IL)",false,"Hubbard in Chicago, Illinois",+0.34,0.57,jeffeot01,2010-11,TOT,13.3,0.7,.097,-0.5,0.1,,25,NBA,17,18.9,.477,.652,3.9,1.2,1.0,0.0,5.5,"SAS,WAS"
Othyus Jeffers,/players/j/jeffeot01.html,2010,2014,"University of Illinois at Chicago, Robert Morris University (IL)",false,"Hubbard in Chicago, Illinois",,,jeffeot01,2011-12,Did Not Play,,,,,,,26,,,,,,,,,,,Did Not Play
Othyus Jeffers,/players/j/jeffeot01.html,2010,2014,"University of Illinois at Chicago, Robert Morris University (IL)",false,"Hubbard in Chicago, Illinois",,,jeffeot01,2012-13,Did Not Play,,,,,,,27,,,,,,,,,,,Did Not Play
Othyus Jeffers,/players/j/jeffeot01.html,2010,2014,"University of Illinois at Chicago, Robert Morris University (IL)",false,"Hubbard in Chicago, Illinois",+0.13,0.08,jeffeot01,2013-14,TOT,6.9,0.1,.082,-5.2,0.0,,28,NBA,6,7.8,.500,.750,1.5,0.2,0.0,0.0,1.5,"SAS,MIN"
