bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
webstje01,1995-96,24,WSB,NBA,11,5.3,.348,,0.6,0.3,0.4,0.0,1.6,7.0,0.0,-0.030,-5.8,-0.1,,"Carl Albert in Midwest City, Oklahoma"
