bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
wileyja01,2017-18,23,Brooklyn Nets,NBA,5,6.6,.250,.500,2.2,0.4,0.2,0.0,0.8,8.2,0.1,.094,-3.0,0.0,,
