bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
canaais01,2013-14,22,HOU,NBA,22,11.5,.356,.724,1.1,1.0,0.4,0.2,4.6,9.5,0.2,.031,-3.4,-0.1,,
canaais01,2014-15,23,Philadelphia 76ers,NBA,47,20.0,.386,.817,1.9,2.1,0.6,0.1,9.2,12.4,1.4,.072,-2.2,-0.1,,816482
canaais01,2014-15,23,Philadelphia 76ers,NBA,25,14.8,.405,.762,1.3,1.2,0.6,0.0,6.2,11.8,0.6,.084,-2.3,0.0,,816482
canaais01,2014-15,23,Philadelphia 76ers,NBA,22,25.9,.377,.846,2.5,3.1,0.7,0.1,12.6,12.8,0.8,.065,-2.2,0.0,,816482
canaais01,2015-16,24,Philadelphia 76ers,NBA,77,25.5,.360,.833,2.3,1.8,0.7,0.2,11.0,11.1,1.4,.035,-2.7,-0.4,,947276
canaais01,2016-17,25,Chicago Bulls,NBA,39,15.2,.364,.909,1.3,0.9,0.6,0.0,4.6,8.1,0.5,.042,-3.4,-0.2,,1015696
canaais01,2017-18,26,Phoenix Suns,NBA,20,21.1,.380,.902,2.3,3.8,0.8,0.1,8.6,13.5,0.6,.072,-2.4,0.0,,997547
canaais01,2017-18,26,Phoenix Suns,NBA,1,4.0,.000,,1.0,0.0,0.0,0.0,0.0,-7.3,0.0,-0.224,-21.2,0.0,,997547
canaais01,2017-18,26,Phoenix Suns,NBA,19,22.0,.382,.902,2.3,4.0,0.8,0.1,9.1,13.7,0.7,.075,-2.2,0.0,,997547
canaais01,2018-19,27,PHO,NBA,4,29.5,.382,.667,4.0,3.3,0.8,0.0,8.5,6.4,-0.1,-0.050,-4.1,-0.1,,
