bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
brundst01,1989-90,22,NJN,NBA,16,8.0,.500,.389,1.6,0.2,0.4,0.3,2.3,10.1,0.2,.057,-2.5,0.0,,"Crenshaw in Los Angeles, California"
