bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
macksh01,2011-12,21,Washington Wizards,NBA,64,12.2,.400,.712,1.4,2.0,0.4,0.0,3.6,11.9,0.7,.042,-3.9,-0.4,,473604,"Bryan Station in Lexington, Kentucky"
macksh01,2012-13,22,Philadelphia 76ers,NBA,31,13.4,.460,.563,1.3,2.2,0.5,0.0,4.6,11.3,0.5,.056,-3.9,-0.2,,89670,"Bryan Station in Lexington, Kentucky"
macksh01,2012-13,22,Philadelphia 76ers,NBA,7,20.1,.400,.500,2.3,3.3,0.9,0.0,5.3,10.4,0.2,.052,-3.0,0.0,,89670,"Bryan Station in Lexington, Kentucky"
macksh01,2012-13,22,Philadelphia 76ers,NBA,4,1.8,.500,,0.0,0.3,0.0,0.0,0.5,-6.4,-0.1,-0.348,-24.1,0.0,,89670,"Bryan Station in Lexington, Kentucky"
macksh01,2012-13,22,Philadelphia 76ers,NBA,20,13.4,.488,.571,1.2,2.2,0.5,0.0,5.2,12.3,0.4,.068,-3.8,-0.1,,89670,"Bryan Station in Lexington, Kentucky"
macksh01,2013-14,23,Atlanta Hawks,NBA,73,20.4,.417,.865,2.2,3.7,0.7,0.0,7.5,13.2,2.3,.074,-2.4,-0.1,,884293,"Bryan Station in Lexington, Kentucky"
macksh01,2014-15,24,Atlanta Hawks,NBA,55,15.1,.401,.806,1.4,2.8,0.5,0.0,5.4,13.2,1.3,.075,-3.1,-0.2,,2433333,"Bryan Station in Lexington, Kentucky"
macksh01,2015-16,25,Utah Jazz,NBA,52,20.3,.439,.738,2.5,3.6,0.7,0.1,8.6,13.6,1.3,.061,-1.2,0.2,,2433333,"Bryan Station in Lexington, Kentucky"
macksh01,2015-16,25,Utah Jazz,NBA,24,7.5,.421,.750,0.9,1.6,0.3,0.0,3.9,15.4,0.2,.045,-3.1,0.0,,2433333,"Bryan Station in Lexington, Kentucky"
macksh01,2015-16,25,Utah Jazz,NBA,28,31.4,.444,.735,3.8,5.3,0.9,0.1,12.7,13.2,1.2,.064,-0.8,0.3,,2433333,"Bryan Station in Lexington, Kentucky"
macksh01,2016-17,26,Utah Jazz,NBA,55,21.9,.446,.688,2.3,2.8,0.8,0.1,7.8,10.9,1.4,.054,-1.8,0.1,,2433334,"Bryan Station in Lexington, Kentucky"
macksh01,2017-18,27,Orlando Magic,NBA,69,19.8,.430,.711,2.4,3.9,0.8,0.1,6.9,13.3,2.0,.069,-2.4,-0.1,,6000000,"Bryan Station in Lexington, Kentucky"
macksh01,2018-19,28,MEM,NBA,4,25.5,.379,.636,2.5,2.5,0.8,0.0,7.8,6.5,0.0,-0.001,-5.2,-0.1,,,"Bryan Station in Lexington, Kentucky"
