name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-0.32,0.27,milescj01,2005-06,UTA,13.8,0.3,.076,-2.1,0.0,,NBA,398762,18,23,8.8,.368,.750,1.7,0.7,0.3,0.1,3.4,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-3.87,-0.38,milescj01,2006-07,UTA,2.8,-0.5,-0.062,-6.7,-0.4,,NBA,664209,19,37,10.1,.345,.609,0.9,0.7,0.3,0.1,2.7,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",+0.37,1.28,milescj01,2007-08,UTA,14.2,1.9,.134,0.4,0.4,,NBA,770610,20,60,11.5,.479,.788,1.3,0.9,0.5,0.1,5.0,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-2.00,0.41,milescj01,2008-09,UTA,11.8,2.9,.086,-0.9,0.4,,NBA,3700000,21,72,22.5,.459,.876,2.3,1.5,0.6,0.2,9.1,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-1.20,1.36,milescj01,2009-10,UTA,10.8,1.9,.061,-1.1,0.3,,NBA,3700000,22,63,23.8,.429,.695,2.7,1.7,0.9,0.3,9.9,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",+0.82,4.12,milescj01,2010-11,UTA,14.4,2.5,.061,-1.6,0.2,,NBA,3700000,23,78,25.2,.407,.811,3.3,1.7,0.9,0.5,12.8,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-0.86,1.08,milescj01,2011-12,UTA,12.4,1.5,.063,-1.7,0.1,,NBA,3700000,24,56,20.4,.381,.794,2.1,1.2,0.8,0.3,9.1,UTA
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-0.22,1.89,milescj01,2012-13,CLE,15.3,2.6,.092,-1.1,0.3,,NBA,2225000,25,65,21.0,.415,.869,2.7,1.0,0.8,0.3,11.2,CLE
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",+1.75,2.70,milescj01,2013-14,CLE,16.0,2.5,.122,0.7,0.7,,NBA,2225000,26,51,19.3,.435,.853,2.0,1.0,0.9,0.3,9.9,CLE
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",+2.53,6.10,milescj01,2014-15,IND,14.1,3.6,.093,-0.3,0.8,,NBA,4205000,27,70,26.3,.398,.807,3.1,1.1,0.9,0.4,13.5,IND
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-1.62,0.66,milescj01,2015-16,IND,14.0,3.1,.103,-0.2,0.7,,NBA,4394225,28,64,22.9,.409,.750,2.7,1.0,0.8,0.5,11.8,IND
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",-0.62,2.10,milescj01,2016-17,IND,13.8,4.0,.109,-0.5,0.7,,NBA,4583450,29,76,23.4,.434,.903,3.0,0.6,0.6,0.3,10.7,IND
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",+0.13,2.54,milescj01,2017-18,TOR,13.0,2.9,.103,-0.5,0.5,,NBA,7936509,30,70,19.1,.379,.835,2.2,0.8,0.5,0.3,10.0,TOR
C.J. Miles,/players/m/milescj01.html,2006,2019,,true,"Skyline in Dallas, Texas",,,milescj01,2018-19,TOR,6.4,0.0,-0.013,-5.1,-0.1,,NBA,,31,5,12.8,.292,.700,2.0,0.6,0.2,0.6,4.6,TOR
