bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
brezepr01,2001-02,22,Indiana Pacers,NBA,22,7.3,.483,.600,1.3,0.3,0.0,0.3,2.0,9.8,0.3,.096,-2.5,0.0,,749160
brezepr01,2002-03,23,Indiana Pacers,NBA,22,5.0,.395,.600,1.0,0.2,0.1,0.2,1.9,10.9,0.1,.047,-5.3,-0.1,,805320
brezepr01,2003-04,24,Indiana Pacers,NBA,18,4.0,.462,.667,0.8,0.2,0.0,0.2,1.6,9.7,0.1,.040,-6.1,-0.1,,861600
brezepr01,2004-05,25,Charlotte Bobcats,NBA,72,31.6,.512,.745,7.4,1.2,0.5,0.8,13.0,16.1,4.9,.104,0.1,1.2,,1554326
brezepr01,2005-06,26,Charlotte Bobcats,NBA,79,27.4,.517,.732,5.6,0.6,0.2,0.4,12.4,15.3,4.6,.102,-2.9,-0.5,,2750000
brezepr01,2006-07,27,Charlotte Bobcats,NBA,58,14.4,.445,.632,3.2,0.4,0.2,0.4,5.0,9.7,0.7,.038,-5.1,-0.6,,2750000
brezepr01,2007-08,28,Toronto Raptors,NBA,50,9.5,.468,.600,1.6,0.2,0.1,0.1,2.2,5.4,0.2,.017,-6.3,-0.5,,2750000
brezepr01,2007-08,28,Toronto Raptors,NBA,20,13.4,.395,.600,2.2,0.3,0.0,0.2,1.9,1.5,-0.3,-0.054,-8.2,-0.4,,2750000
brezepr01,2007-08,28,Toronto Raptors,NBA,17,5.8,.769,.500,1.1,0.2,0.1,0.1,1.6,10.8,0.3,.148,0.0,0.0,,2750000
brezepr01,2007-08,28,Toronto Raptors,NBA,13,8.5,.447,.667,1.4,0.1,0.1,0.2,3.7,10.2,0.2,.072,-7.2,-0.1,,2750000
brezepr01,2008-09,29,Did Not Play,,,,,,,,,,,,,,,,,
brezepr01,2009-10,30,Milwaukee Bucks,NBA,21,4.5,.346,.167,1.2,0.0,0.0,0.1,0.9,4.9,0.0,-0.007,-9.5,-0.2,,1107572
brezepr01,2009-10,30,Milwaukee Bucks,NBA,7,5.1,.154,.500,1.7,0.0,0.1,0.1,0.7,0.4,-0.1,-0.113,-16.7,-0.1,,1107572
brezepr01,2009-10,30,Milwaukee Bucks,NBA,14,4.2,.538,.000,0.9,0.1,0.0,0.1,1.0,7.6,0.1,.057,-5.2,0.0,,1107572
