name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Ben McDonald,/players/m/mcdonbe01.html,1986,1989,"University of California, Irvine",false,"Long Beach Polytechnic in Long Beach, California",-2.34,-0.02,mcdonbe01,1985-86,CLE,6.7,0.2,.033,-3.0,-0.1,,23,NBA,21,12.7,.483,.625,1.8,0.4,0.3,0.0,2.9,CLE,
Ben McDonald,/players/m/mcdonbe01.html,1986,1989,"University of California, Irvine",false,"Long Beach Polytechnic in Long Beach, California",-3.64,-1.12,mcdonbe01,1986-87,GSW,7.2,0.7,.027,-2.9,-0.3,,24,NBA,63,20.4,.456,.632,2.9,1.3,0.4,0.1,5.6,GSW,
Ben McDonald,/players/m/mcdonbe01.html,1986,1989,"University of California, Irvine",false,"Long Beach Polytechnic in Long Beach, California",-3.86,-2.01,mcdonbe01,1987-88,GSW,9.0,1.3,.031,-2.8,-0.4,,25,NBA,81,25.2,.467,.784,4.1,1.7,0.5,0.1,7.6,GSW,135000
Ben McDonald,/players/m/mcdonbe01.html,1986,1989,"University of California, Irvine",false,"Long Beach Polytechnic in Long Beach, California",-0.82,0.14,mcdonbe01,1988-89,GSW,12.0,0.3,.131,-2.1,0.0,,26,NBA,11,9.4,.684,.600,1.1,0.5,0.4,0.0,3.2,GSW,
