name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",+0.76,4.21,soberri01,1976-77,PHO,16.5,5.3,.126,1.4,1.7,,24,NBA,79,25.4,.496,.841,3.0,3.0,1.2,0.2,13.6,PHO,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",+0.09,4.86,soberri01,1977-78,IND,15.4,4.8,.076,0.4,1.8,,25,NBA,79,38.2,.453,.825,4.1,7.4,2.2,0.3,18.2,IND,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-0.44,3.48,soberri01,1978-79,IND,14.8,4.3,.074,0.2,1.5,,26,NBA,81,34.9,.463,.882,3.7,5.6,1.7,0.3,17.3,IND,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-1.21,1.90,soberri01,1979-80,CHI,12.5,2.4,.044,-1.3,0.5,,27,NBA,82,32.6,.469,.837,3.0,5.2,1.7,0.2,14.2,CHI,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-0.43,2.45,soberri01,1980-81,CHI,15.6,3.8,.101,-1.1,0.4,,28,NBA,71,25.4,.462,.935,2.0,4.0,1.4,0.2,13.5,CHI,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-2.36,-0.10,soberri01,1981-82,CHI,12.2,1.0,.024,-3.9,-0.9,,29,NBA,80,24.2,.453,.768,1.8,3.8,0.9,0.2,11.8,CHI,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-0.68,1.50,soberri01,1982-83,WSB,12.8,2.4,.080,-0.5,0.6,,30,NBA,41,35.1,.438,.832,2.5,5.3,1.5,0.3,15.7,WSB,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-0.77,2.82,soberri01,1983-84,WSB,13.2,2.9,.053,-1.4,0.4,,31,NBA,81,32.4,.456,.837,2.2,4.7,1.4,0.2,15.6,WSB,
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-3.27,-1.02,soberri01,1984-85,SEA,11.3,0.1,.002,-5.3,-1.2,,32,NBA,71,21.0,.446,.815,1.5,3.5,0.7,0.1,9.9,SEA,277000
Ricky Sobers,/players/s/soberri01.html,1976,1986,"University of Nevada, Las Vegas",false,"DeWitt Clinton in Bronx, New York",-1.39,0.75,soberri01,1985-86,SEA,13.4,2.2,.081,-2.9,-0.3,,33,NBA,78,16.4,.444,.880,1.3,2.3,0.6,0.0,7.7,SEA,425000
