name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-0.96,1.05,carran01,1984-85,ATL,13.0,2.1,.084,0.3,0.7,,23,NBA,62,19.3,.528,.789,3.7,1.3,0.5,1.3,8.0,ATL,
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",+0.08,0.41,carran01,1985-86,ATL,14.4,0.7,.127,0.7,0.2,,24,NBA,17,15.2,.527,.667,3.1,0.8,0.4,0.9,6.8,ATL,335000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",+0.86,1.81,carran01,1986-87,ATL,15.5,2.2,.149,1.0,0.5,,25,NBA,65,10.7,.506,.709,2.4,0.5,0.2,0.7,5.3,ATL,
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",+0.20,2.83,carran01,1987-88,ATL,15.5,3.8,.122,1.7,1.4,,26,NBA,80,18.5,.544,.780,3.6,1.3,0.5,1.0,8.8,ATL,400000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-1.07,1.30,carran01,1988-89,ATL,12.7,3.3,.106,-0.3,0.6,,27,NBA,78,19.1,.480,.855,3.5,1.2,0.4,0.8,7.5,ATL,460000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-1.16,1.33,carran01,1989-90,TOT,16.4,3.5,.097,-1.0,0.5,,28,NBA,77,22.4,.494,.795,4.2,1.5,0.4,0.9,12.3,"ATL,SAC",
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-0.64,2.79,carran01,1990-91,SAC,18.3,5.4,.103,0.7,1.7,,29,NBA,77,32.8,.511,.758,5.5,2.5,0.6,1.3,20.1,SAC,610000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-0.62,2.20,carran01,1991-92,SAS,13.5,4.0,.102,-1.9,0.1,,30,NBA,81,23.0,.490,.764,4.3,0.8,0.4,1.2,10.9,SAS,1263000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",+0.41,3.86,carran01,1992-93,SAS,16.1,5.5,.136,0.8,1.4,,31,NBA,71,27.4,.538,.777,5.5,1.4,0.5,1.2,13.1,SAS,1233000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-0.59,0.57,carran01,1993-94,SAS,12.8,1.2,.124,-3.0,-0.1,,32,NBA,34,13.7,.488,.724,1.5,0.4,0.3,0.6,5.8,SAS,1353000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-0.32,2.38,carran01,1994-95,UTA,13.9,4.3,.123,-0.1,0.8,,33,NBA,78,21.5,.531,.821,3.4,0.9,0.3,0.9,9.6,UTA,666600
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-1.74,0.72,carran01,1995-96,UTA,10.6,2.1,.065,-1.9,0.0,,34,NBA,80,19.2,.457,.792,2.5,0.9,0.4,0.8,7.3,UTA,2525000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-1.53,0.89,carran01,1996-97,UTA,12.1,2.4,.079,-2.3,-0.1,,35,NBA,82,17.8,.483,.780,2.4,0.9,0.3,0.8,7.4,UTA,2300000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-1.81,0.45,carran01,1997-98,UTA,9.8,1.5,.068,-2.8,-0.2,,36,NBA,66,16.5,.465,.776,2.0,0.7,0.2,0.8,5.7,UTA,1600000
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-0.77,0.18,carran01,1998-99,HOU,8.9,0.0,.015,-5.3,-0.1,,37,NBA,18,8.4,.404,.714,1.7,0.5,0.1,0.6,2.6,HOU,
Antoine Carr,/players/c/carran01.html,1985,2000,Wichita State University,false,"Wichita Heights in Wichita, Kansas",-1.68,0.08,carran01,1999-00,VAN,7.5,0.1,.019,-6.8,-0.3,,38,NBA,21,10.5,.438,.786,1.5,0.3,0.1,0.3,3.2,VAN,1000000
