bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
maynoer01,2009-10,22,Oklahoma City Thunder,NBA,81,15.7,.418,.722,1.6,3.3,0.5,0.1,4.7,11.8,1.9,.071,-3.3,-0.4,,1318920
maynoer01,2009-10,22,Oklahoma City Thunder,NBA,26,14.0,.391,.758,1.5,3.1,0.5,0.1,5.2,12.3,0.4,.051,-3.7,-0.2,,1318920
maynoer01,2009-10,22,Oklahoma City Thunder,NBA,55,16.5,.434,.692,1.7,3.4,0.5,0.1,4.5,11.6,1.5,.079,-3.2,-0.3,,1318920
maynoer01,2010-11,23,Oklahoma City Thunder,NBA,82,14.6,.402,.729,1.5,2.9,0.4,0.1,4.2,11.7,1.5,.061,-3.4,-0.4,,1417800
maynoer01,2011-12,24,Oklahoma City Thunder,NBA,9,15.2,.359,1.000,1.4,2.4,0.6,0.0,4.2,9.1,0.1,.037,-4.0,-0.1,,1516680
maynoer01,2012-13,25,Portland Trail Blazers,NBA,64,15.0,.377,.726,0.7,2.8,0.3,0.0,4.5,9.3,0.2,.008,-7.4,-1.3,,2338721
maynoer01,2012-13,25,Portland Trail Blazers,NBA,37,10.6,.313,.810,0.5,2.0,0.3,0.0,2.8,7.5,0.0,-0.003,-8.4,-0.6,,2338721
maynoer01,2012-13,25,Portland Trail Blazers,NBA,27,21.2,.422,.683,1.0,4.0,0.4,0.0,6.9,10.6,0.2,.016,-6.7,-0.7,,2338721
maynoer01,2013-14,26,Washington Wizards,NBA,31,10.5,.317,.545,1.3,1.7,0.3,0.1,2.6,6.2,-0.4,-0.058,-7.6,-0.5,,2016000
maynoer01,2013-14,26,Washington Wizards,NBA,23,9.3,.292,.667,1.0,1.7,0.2,0.0,2.3,6.0,-0.2,-0.052,-7.5,-0.3,,2016000
maynoer01,2013-14,26,Washington Wizards,NBA,8,14.0,.379,.500,1.9,1.5,0.5,0.3,3.8,6.6,-0.2,-0.070,-7.8,-0.2,,2016000
