bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
dempsde01,1993-94,23,GSW,NBA,2,5.5,.333,.000,0.0,0.5,1.0,0.0,2.0,4.5,0.0,-0.207,-12.4,0.0,,"Mount Eden in Hayward, California",
dempsde01,1994-95,24,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,"Mount Eden in Hayward, California",
dempsde01,1995-96,25,San Antonio Spurs,NBA,16,5.4,.576,.824,0.6,0.5,0.2,0.1,3.3,17.1,0.2,.105,-2.9,0.0,,"Mount Eden in Hayward, California",225000
dempsde01,1996-97,26,ORL,NBA,2,5.0,.000,1.000,0.0,0.0,0.5,0.0,1.0,1.9,0.0,-0.070,-8.8,0.0,,"Mount Eden in Hayward, California",
