bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
ellismo01,2005-06,20,Golden State Warriors,NBA,49,18.1,.415,.712,2.1,1.6,0.7,0.2,6.8,11.1,0.5,.028,-3.1,-0.2,,448762,"Lanier in Jackson, Mississippi"
ellismo01,2006-07,21,Golden State Warriors,NBA,77,34.3,.475,.763,3.2,4.1,1.7,0.3,16.5,15.0,4.0,.072,-1.0,0.7,,664209,"Lanier in Jackson, Mississippi"
ellismo01,2007-08,22,Golden State Warriors,NBA,81,37.9,.531,.767,5.0,3.9,1.5,0.3,20.2,19.0,9.0,.140,1.7,2.9,,770610,"Lanier in Jackson, Mississippi"
ellismo01,2008-09,23,Golden State Warriors,NBA,25,35.7,.451,.830,4.3,3.7,1.6,0.3,19.0,14.5,0.2,.012,-3.3,-0.3,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2009-10,24,Golden State Warriors,NBA,64,41.4,.449,.753,4.0,5.3,2.2,0.4,25.5,16.7,1.3,.023,-1.5,0.3,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2010-11,25,Golden State Warriors,NBA,80,40.3,.451,.789,3.5,5.6,2.1,0.3,24.1,18.6,6.0,.089,0.2,1.8,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2011-12,26,Golden State Warriors,NBA,58,36.6,.433,.796,3.4,6.0,1.5,0.3,20.4,17.5,2.6,.059,-0.6,0.8,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2011-12,26,Golden State Warriors,NBA,37,36.9,.433,.812,3.4,6.0,1.5,0.3,21.9,18.6,1.5,.054,-0.3,0.6,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2011-12,26,Golden State Warriors,NBA,21,36.0,.432,.764,3.5,5.9,1.4,0.3,17.6,15.4,1.1,.067,-1.2,0.2,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2012-13,27,Milwaukee Bucks,NBA,82,37.5,.416,.773,3.9,6.0,2.1,0.4,19.2,16.2,4.6,.071,0.8,2.2,,11000000,"Lanier in Jackson, Mississippi"
ellismo01,2013-14,28,Dallas Mavericks,NBA,82,36.9,.451,.788,3.6,5.7,1.7,0.3,19.0,16.8,4.9,.078,0.0,1.5,,8000000,"Lanier in Jackson, Mississippi"
ellismo01,2014-15,29,Dallas Mavericks,NBA,80,33.7,.445,.752,2.4,4.1,1.9,0.3,18.9,16.5,3.6,.065,-0.1,1.3,,8360000,"Lanier in Jackson, Mississippi"
ellismo01,2015-16,30,Indiana Pacers,NBA,81,33.8,.427,.786,3.3,4.7,1.9,0.5,13.8,13.7,4.3,.075,0.3,1.6,,10300000,"Lanier in Jackson, Mississippi"
ellismo01,2016-17,31,Indiana Pacers,NBA,74,27.0,.443,.727,2.8,3.2,1.1,0.4,8.5,9.9,1.1,.026,-2.3,-0.2,,10770000,"Lanier in Jackson, Mississippi"
