bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
hardyja01,1978-79,22,NOJ,NBA,68,21.4,.460,.693,4.6,1.0,0.8,0.9,6.7,10.7,1.3,.043,-2.0,0.0,,"Jordan in Long Beach, California"
hardyja01,1979-80,23,UTA,NBA,76,21.1,.507,.773,5.3,1.4,0.6,1.1,5.5,11.8,1.8,.054,-0.8,0.5,,"Jordan in Long Beach, California"
hardyja01,1980-81,24,UTA,NBA,23,22.1,.468,.550,5.8,1.6,0.9,0.9,5.0,11.9,0.7,.064,-0.5,0.2,,"Jordan in Long Beach, California"
hardyja01,1981-82,25,UTA,NBA,82,22.1,.485,.688,5.7,1.3,0.7,0.8,5.1,11.4,2.5,.066,-0.3,0.8,,"Jordan in Long Beach, California"
