bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
sampsja01,2002-03,19,MIL,NBA,5,1.6,.000,,.000,.000,,0.4,0.2,0.2,0.0,0.0,8.4,0.0,-0.066,-1.4,0.0,
sampsja01,2003-04,20,LAL,NBA,10,13.0,.478,,.478,.478,.583,5.2,0.7,0.2,0.4,2.9,15.0,0.4,.156,0.3,0.1,
sampsja01,2004-05,21,CHA,NBA,23,14.3,.452,,.452,.452,.590,5.3,0.3,0.2,0.7,3.4,11.6,0.5,.077,-4.2,-0.2,
sampsja01,2005-06,22,SAC,NBA,12,3.3,.714,,.714,.714,.000,1.5,0.4,0.0,0.3,0.8,24.4,0.2,.293,6.5,0.1,
sampsja01,2006-07,23,DEN,NBA,22,5.7,.643,.000,.692,.643,.429,2.2,0.2,0.1,0.3,1.1,11.3,0.2,.083,-1.9,0.0,
