name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Antonio Blakeney,/players/b/blakean01.html,2018,2019,Louisiana State University,true,"Oak Ridge in Orlando, Florida",-1.36,0.20,blakean01,2017-18,CHI,10.1,0.0,-0.006,-6.8,-0.4,,NBA,,21,19,16.5,.371,.769,1.7,1.1,0.4,0.1,7.9,CHI
Antonio Blakeney,/players/b/blakean01.html,2018,2019,Louisiana State University,true,"Oak Ridge in Orlando, Florida",,,blakean01,2018-19,CHI,10.6,-0.5,-0.030,-8.4,-1.3,,NBA,1349383,22,57,14.5,.419,.658,1.9,0.7,0.2,0.2,7.3,CHI
