name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-1.19,0.17,croshau01,1997-98,IND,7.7,0.0,.003,-5.2,-0.2,,NBA,1165440,22,26,9.3,.372,.571,1.7,0.3,0.3,0.2,2.9,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-1.04,0.21,croshau01,1998-99,IND,12.3,0.3,.054,-1.1,0.1,,NBA,1340000,23,27,9.2,.427,.870,1.7,0.4,0.3,0.3,3.4,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",+0.55,4.56,croshau01,1999-00,IND,16.7,5.4,.138,0.8,1.3,,NBA,1515120,24,81,23.3,.441,.848,6.4,1.1,0.5,0.7,10.3,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-0.48,2.40,croshau01,2000-01,IND,14.3,3.2,.082,-1.9,0.1,,NBA,5300000,25,81,23.1,.394,.866,4.8,1.1,0.4,0.6,10.1,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",+0.29,2.34,croshau01,2001-02,IND,14.3,2.6,.098,-1.1,0.3,,NBA,6310000,26,76,16.9,.413,.851,3.9,1.0,0.3,0.4,6.8,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-0.03,1.03,croshau01,2002-03,IND,16.1,2.0,.151,0.0,0.3,,NBA,6960000,27,49,12.9,.411,.815,3.2,1.1,0.1,0.3,5.1,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-0.81,1.19,croshau01,2003-04,IND,14.4,3.4,.156,0.1,0.5,,NBA,7610000,28,77,13.6,.388,.894,3.2,0.7,0.3,0.2,5.0,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-2.61,-0.44,croshau01,2004-05,IND,13.5,4.1,.107,-0.3,0.8,,NBA,8260000,29,73,25.0,.378,.883,5.1,1.3,0.7,0.2,8.9,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",+1.21,3.14,croshau01,2005-06,IND,15.2,4.1,.173,2.0,1.2,,NBA,7900000,30,50,23.0,.463,.882,5.3,1.2,0.4,0.1,8.2,IND
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-2.14,0.03,croshau01,2006-07,DAL,10.9,1.3,.083,-2.4,-0.1,,NBA,7300000,31,61,11.9,.351,.865,3.0,0.7,0.2,0.1,3.7,DAL
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",-1.92,0.12,croshau01,2007-08,GSW,13.2,1.1,.112,-1.7,0.0,,NBA,1219590,32,44,10.4,.445,.906,2.4,0.7,0.2,0.1,3.9,GSW
Austin Croshere,/players/c/croshau01.html,1998,2009,Providence College,false,"Crossroads School in Los Angeles, California",+0.38,0.18,croshau01,2008-09,TOT,14.2,0.1,.052,-2.9,0.0,,NBA,527185,33,14,7.1,.359,.583,2.4,0.6,0.1,0.1,2.9,"MIL,SAS"
