bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
williro02,1982-83,21,DEN,NBA,74,19.5,.408,.753,1.8,4.9,1.2,0.2,7.0,10.7,-0.1,-0.004,-4.6,-0.9,,"Milby in Houston, Texas"
williro02,1983-84,22,DEN,NBA,79,24.4,.461,.818,2.5,5.9,1.1,0.1,10.2,13.3,2.2,.056,-2.5,-0.2,,"Milby in Houston, Texas"
