bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
nesslma01,1987-88,22,"LAC,SAC",NBA,44,7.6,.385,.444,1.9,0.4,0.2,0.3,1.1,2.8,-0.1,-0.014,-6.2,-0.4,,"Whitehall-Yearling in Whitehall, Ohio"
