bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
connele01,1982-83,23,GSW,NBA,75,18.9,.479,.699,2.9,3.4,1.5,0.1,4.9,14.0,2.7,.092,1.3,1.2,,"Fremont in Oakland, California",
connele01,1983-84,24,GSW,NBA,82,31.4,.493,.718,3.7,4.9,2.0,0.1,11.1,15.1,5.9,.110,1.6,2.3,,"Fremont in Oakland, California",
connele01,1984-85,25,Golden State Warriors,NBA,79,28.6,.451,.750,3.1,4.7,2.0,0.2,8.1,13.1,2.8,.060,0.3,1.3,,"Fremont in Oakland, California",160000
connele01,1985-86,26,Golden State Warriors,NBA,36,11.5,.375,.741,1.7,1.2,0.7,0.0,4.0,12.8,0.5,.061,-1.8,0.0,,"Fremont in Oakland, California",200000
connele01,1986-87,27,Did Not Play (holdout),,,,,,,,,,,,,,,,,"Fremont in Oakland, California",
connele01,1987-88,28,Houston Rockets,NBA,52,7.7,.463,.780,0.7,1.1,0.7,0.0,2.5,13.6,0.7,.090,0.0,0.2,,"Fremont in Oakland, California",175000
connele01,1988-89,29,New Jersey Nets,NBA,82,30.9,.457,.788,4.3,7.4,2.2,0.1,10.3,17.2,6.2,.118,2.4,2.8,,"Fremont in Oakland, California",225000
connele01,1989-90,30,NJN,NBA,82,28.7,.414,.804,3.2,4.7,2.1,0.1,7.9,12.8,3.7,.075,0.3,1.4,,"Fremont in Oakland, California",
connele01,1990-91,31,Milwaukee Bucks,NBA,74,13.6,.464,.723,1.5,2.2,1.1,0.0,3.5,13.3,2.1,.102,-0.7,0.3,,"Fremont in Oakland, California",900000
connele01,1990-91,31,Milwaukee Bucks,NBA,35,14.0,.523,.690,1.6,1.7,1.1,0.0,4.1,13.0,1.0,.103,-0.9,0.1,,"Fremont in Oakland, California",900000
connele01,1990-91,31,Milwaukee Bucks,NBA,39,13.3,.396,.750,1.4,2.7,1.2,0.0,2.9,13.5,1.1,.101,-0.6,0.2,,"Fremont in Oakland, California",900000
connele01,1991-92,32,Milwaukee Bucks,NBA,81,17.5,.431,.704,2.3,3.6,1.2,0.1,3.5,13.3,2.7,.091,-0.4,0.6,,"Fremont in Oakland, California",900000
connele01,1992-93,33,Orlando Magic,NBA,31,13.6,.452,.947,1.6,2.1,1.1,0.1,2.4,11.3,0.8,.096,-0.1,0.2,,"Fremont in Oakland, California",890000
connele01,1993-94,34,Orlando Magic,NBA,11,15.4,.368,.500,2.2,2.8,1.3,0.1,2.8,12.0,0.3,.075,0.7,0.1,,"Fremont in Oakland, California",25000
connele01,1994-95,35,LAL,NBA,2,2.5,,1.000,0.0,0.0,0.5,0.0,1.0,18.0,0.0,.440,10.8,0.0,,"Fremont in Oakland, California",
