bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
padgesc01,1999-00,23,Utah Jazz,NBA,47,9.2,.314,.704,1.9,0.5,0.3,0.2,2.6,7.6,0.1,.013,-3.8,-0.2,,679800
padgesc01,2000-01,24,Utah Jazz,NBA,27,4.7,.419,.750,1.4,0.2,0.2,0.1,2.1,17.6,0.4,.158,0.5,0.1,,730800
padgesc01,2001-02,25,Utah Jazz,NBA,75,17.3,.476,.735,3.8,1.1,0.6,0.2,6.7,15.4,3.5,.130,0.9,1.0,,781680
padgesc01,2002-03,26,Utah Jazz,NBA,82,16.1,.402,.757,3.3,1.0,0.5,0.3,5.7,12.4,2.5,.091,-0.6,0.5,,612435
padgesc01,2003-04,27,Houston Rockets,NBA,58,9.4,.443,.750,2.4,0.4,0.2,0.2,3.4,15.6,1.9,.170,0.1,0.3,,688679
padgesc01,2004-05,28,Houston Rockets,NBA,66,14.3,.421,.725,2.8,0.8,0.5,0.2,4.2,12.3,2.8,.141,1.5,0.8,,807546
padgesc01,2005-06,29,New Jersey Nets,NBA,62,11.6,.353,.794,2.7,0.7,0.5,0.2,3.4,12.5,1.8,.123,0.4,0.4,,1670000
padgesc01,2006-07,30,Memphis Grizzlies,NBA,31,7.5,.286,.462,1.7,0.3,0.2,0.1,1.5,4.9,0.1,.019,-5.2,-0.2,,932015
padgesc01,2006-07,30,Memphis Grizzlies,NBA,24,8.3,.306,.545,1.9,0.3,0.2,0.1,1.8,5.6,0.2,.046,-4.0,-0.1,,932015
padgesc01,2006-07,30,Memphis Grizzlies,NBA,7,4.7,.143,.000,1.3,0.0,0.1,0.0,0.3,0.9,-0.1,-0.140,-12.4,-0.1,,932015
