bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
ibakase01,2009-10,20,Oklahoma City Thunder,NBA,73,18.1,.543,.630,5.4,0.1,0.3,1.3,6.3,15.2,3.7,.134,-2.4,-0.1,,1120200,
ibakase01,2010-11,21,Oklahoma City Thunder,NBA,82,27.0,.543,.750,7.6,0.3,0.4,2.4,9.9,17.7,7.6,.164,0.1,1.1,,1204200,
ibakase01,2011-12,22,Oklahoma City Thunder,NBA,66,27.2,.535,.661,7.5,0.4,0.5,3.7,9.1,19.0,6.2,.167,3.0,2.2,,1288200,
ibakase01,2012-13,23,Oklahoma City Thunder,NBA,80,31.1,.573,.749,7.7,0.5,0.4,3.0,13.2,19.4,9.4,.181,2.1,2.6,,2253062,
ibakase01,2013-14,24,Oklahoma City Thunder,NBA,81,32.9,.536,.784,8.8,1.0,0.5,2.7,15.1,19.6,9.6,.173,1.9,2.6,,12250000,
ibakase01,2014-15,25,Oklahoma City Thunder,NBA,64,33.1,.476,.836,7.8,0.9,0.5,2.4,14.3,16.6,5.6,.127,0.8,1.5,,12350000,
ibakase01,2015-16,26,Oklahoma City Thunder,NBA,78,32.1,.479,.752,6.8,0.8,0.5,1.9,12.6,13.9,5.5,.105,-0.1,1.2,,12350000,
ibakase01,2016-17,27,Toronto Raptors,NBA,79,30.7,.480,.856,6.8,0.9,0.5,1.6,14.8,16.4,5.1,.101,-0.4,1.0,,12250000,
ibakase01,2016-17,27,Toronto Raptors,NBA,56,30.5,.488,.846,6.8,1.1,0.6,1.6,15.1,17.5,3.8,.108,0.3,1.0,,12250000,
ibakase01,2016-17,27,Toronto Raptors,NBA,23,31.0,.459,.882,6.8,0.7,0.3,1.4,14.2,13.8,1.3,.085,-2.1,0.0,,12250000,
ibakase01,2017-18,28,Toronto Raptors,NBA,76,27.5,.483,.797,6.3,0.8,0.4,1.3,12.6,14.7,5.1,.117,-0.2,1.0,,20061729,
ibakase01,2018-19,29,TOR,NBA,5,28.2,.536,.667,7.4,1.0,0.6,1.2,15.2,17.7,0.4,.135,-0.4,0.1,,,
