bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
dreilgr01,1986-87,24,IND,NBA,24,5.3,.432,.833,1.8,0.3,0.1,0.1,1.8,8.6,0.2,.093,-4.6,-0.1,,"Kapaun Mt. Carmel in Wichita, Kansas",
dreilgr01,1987-88,25,Indiana Pacers,NBA,20,3.7,.471,.692,0.9,0.3,0.1,0.2,1.7,10.5,0.1,.048,-4.9,-0.1,,"Kapaun Mt. Carmel in Wichita, Kansas",180000
dreilgr01,1988-89,26,Indiana Pacers,NBA,53,7.5,.558,.672,1.7,0.3,0.1,0.2,2.4,8.1,0.4,.045,-3.5,-0.2,,"Kapaun Mt. Carmel in Wichita, Kansas",200000
dreilgr01,1989-90,27,IND,NBA,49,6.3,.377,.735,1.8,0.2,0.1,0.3,1.3,6.0,0.2,.028,-6.3,-0.3,,"Kapaun Mt. Carmel in Wichita, Kansas",
dreilgr01,1990-91,28,Indiana Pacers,NBA,73,14.1,.505,.600,3.5,0.7,0.3,0.4,3.5,8.7,1.1,.050,-3.0,-0.3,,"Kapaun Mt. Carmel in Wichita, Kansas",300000
dreilgr01,1991-92,29,Indiana Pacers,NBA,60,8.5,.494,.750,1.6,0.4,0.2,0.3,2.0,5.6,0.5,.043,-4.1,-0.3,,"Kapaun Mt. Carmel in Wichita, Kansas",600000
dreilgr01,1992-93,30,Indiana Pacers,NBA,43,5.6,.328,.533,1.5,0.2,0.1,0.2,1.1,5.0,0.1,.011,-5.6,-0.2,,"Kapaun Mt. Carmel in Wichita, Kansas",650000
dreilgr01,1993-94,31,Dallas Mavericks,NBA,54,12.7,.500,.711,3.1,0.6,0.3,0.4,2.4,7.2,0.6,.040,-4.0,-0.4,,"Kapaun Mt. Carmel in Wichita, Kansas",300000
dreilgr01,1994-95,32,Cleveland Cavaliers,NBA,58,8.3,.412,.634,2.0,0.4,0.1,0.4,1.9,7.8,0.6,.059,-4.0,-0.2,,"Kapaun Mt. Carmel in Wichita, Kansas",150000
dreilgr01,1995-96,33,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,"Kapaun Mt. Carmel in Wichita, Kansas",
dreilgr01,1996-97,34,Dallas Mavericks,NBA,40,9.7,.459,.407,1.9,0.3,0.2,0.2,2.0,7.3,0.4,.045,-5.2,-0.3,,"Kapaun Mt. Carmel in Wichita, Kansas",247500
