name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Jim Price,/players/p/priceji01.html,1973,1979,University of Louisville,false,"Arsenal Technical in Indianapolis, Indiana",-0.98,1.63,priceji01,1976-77,TOT,11.8,2.7,.070,-0.6,0.6,,27,NBA,81,22.6,.446,.806,2.9,3.2,1.6,0.2,7.3,"MIL,BUF,DEN"
Jim Price,/players/p/priceji01.html,1973,1979,University of Louisville,false,"Arsenal Technical in Indianapolis, Indiana",-1.28,1.18,priceji01,1977-78,TOT,12.2,2.4,.061,-1.6,0.2,,28,NBA,83,23.2,.448,.799,3.1,3.1,1.4,0.1,8.7,"DEN,DET"
Jim Price,/players/p/priceji01.html,1973,1979,University of Louisville,false,"Arsenal Technical in Indianapolis, Indiana",-1.21,0.92,priceji01,1978-79,LAL,12.3,1.8,.070,-2.0,0.0,,29,NBA,75,16.1,.497,.696,1.6,2.9,0.9,0.2,5.3,LAL
