name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",+0.96,5.44,rulanje01,1981-82,WSB,18.8,7.8,.170,2.6,2.6,,23,NBA,82,27.0,.561,.752,9.3,1.6,0.5,0.7,14.4,WSB,
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",+1.85,8.24,rulanje01,1982-83,WSB,19.4,10.1,.169,4.3,4.6,,24,NBA,79,36.2,.552,.689,11.0,3.0,0.9,1.0,19.4,WSB,
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",+1.63,8.68,rulanje01,1983-84,WSB,19.6,9.3,.144,4.3,4.9,,25,NBA,75,41.1,.579,.733,12.3,3.9,0.9,1.0,22.2,WSB,
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",+0.05,2.52,rulanje01,1984-85,WSB,17.0,3.3,.111,2.5,1.6,,26,NBA,37,38.8,.569,.685,11.1,4.4,0.8,0.7,18.9,WSB,326000
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",+0.48,2.19,rulanje01,1985-86,WSB,20.0,3.5,.151,4.6,1.8,,27,NBA,30,37.1,.554,.725,10.7,5.3,0.8,0.8,19.0,WSB,783000
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",-0.38,0.15,rulanje01,1986-87,PHI,16.1,0.3,.132,0.2,0.1,,28,NBA,5,23.2,.679,.750,5.6,2.0,0.0,0.8,9.4,PHI,
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",,,rulanje01,1987-88,Did Not Play (retired),,,,,,,29,,,,,,,,,,,Did Not Play (retired),
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",,,rulanje01,1988-89,Did Not Play (retired),,,,,,,30,,,,,,,,,,,Did Not Play (retired),
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",,,rulanje01,1989-90,Did Not Play (retired),,,,,,,31,,,,,,,,,,,Did Not Play (retired),
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",,,rulanje01,1990-91,Did Not Play (retired),,,,,,,32,,,,,,,,,,,Did Not Play (retired),
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",-1.81,0.07,rulanje01,1991-92,PHI,6.1,0.0,.006,-4.8,-0.1,,33,NBA,13,16.1,.526,.688,3.6,0.4,0.5,0.3,3.9,PHI,
Jeff Ruland,/players/r/rulanje01.html,1982,1993,Iona College,false,"Sachem in Lake Ronkonkoma, New York",+0.26,0.09,rulanje01,1992-93,DET,5.2,0.0,-0.007,-4.7,0.0,,34,NBA,11,5.0,.455,.500,1.6,0.2,0.2,0.0,1.1,DET,
