bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
mykhasv01,2018-19,21,LAL,NBA,2,19.5,.125,.500,1.0,2.5,1.0,0.0,2.0,0.1,-0.1,-0.155,-8.8,-0.1,
