bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
nicksca01,1980-81,22,"DEN,UTA",NBA,67,16.6,.479,.563,1.6,2.2,0.9,0.0,6.2,10.2,-0.2,-0.008,-4.1,-0.6,,"Englewood in Chicago, Illinois"
nicksca01,1981-82,23,UTA,NBA,80,16.5,.454,.567,2.0,1.1,0.8,0.1,7.4,10.5,-0.3,-0.010,-4.9,-1.0,,"Englewood in Chicago, Illinois"
nicksca01,1982-83,24,CLE,NBA,9,16.4,.441,.647,2.9,1.2,0.7,0.0,7.0,12.1,0.1,.032,-3.6,-0.1,,"Englewood in Chicago, Illinois"
