bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
gilgesh01,2018-19,20,LAC,NBA,4,24.8,.500,1.000,3.5,3.5,0.8,0.5,8.5,12.5,0.2,.076,2.7,0.1,
