name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-0.34,1.61,doolike01,2000-01,LAC,12.6,1.4,.056,-3.4,-0.4,,NBA,1538880,20,76,16.3,.409,.698,1.2,2.3,0.5,0.1,5.9,LAC
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-0.04,0.24,doolike01,2001-02,LAC,7.4,0.0,-0.010,-7.9,-0.2,,NBA,1654320,21,14,11.1,.386,.833,0.2,0.9,0.3,0.2,4.1,LAC
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-2.76,-0.38,doolike01,2002-03,LAC,9.6,0.3,.016,-4.4,-0.6,,NBA,1769760,22,55,17.6,.389,.772,1.3,1.6,0.4,0.1,6.4,LAC
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-2.64,-0.34,doolike01,2003-04,LAC,10.0,0.3,.013,-4.8,-0.8,,NBA,2256444,23,58,19.6,.389,.830,1.4,2.2,0.8,0.1,6.2,LAC
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-2.49,-0.25,doolike01,2004-05,MIA,10.1,1.5,.061,-3.7,-0.5,,NBA,745046,24,74,16.0,.403,.780,1.2,1.8,0.5,0.1,5.2,MIA
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-0.91,1.04,doolike01,2005-06,ORL,12.6,1.1,.046,-3.3,-0.4,,NBA,3100000,25,50,22.7,.440,.835,1.6,2.2,1.0,0.1,9.4,ORL
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-1.59,0.69,doolike01,2006-07,ORL,11.1,2.1,.071,-2.4,-0.2,,NBA,3348000,26,66,21.7,.410,.809,1.3,1.7,0.8,0.2,7.9,ORL
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-1.31,0.96,doolike01,2007-08,ORL,14.1,3.7,.132,-1.8,0.1,,NBA,3596000,27,72,18.5,.468,.845,1.4,1.8,0.5,0.1,8.1,ORL
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-3.20,-1.14,doolike01,2008-09,NJN,13.6,3.7,.085,-1.1,0.4,,NBA,3300000,28,77,26.9,.436,.825,2.0,3.5,0.9,0.1,9.7,NJN
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-0.99,0.84,doolike01,2009-10,NJN,11.6,0.7,.035,-4.2,-0.5,,NBA,3564000,29,53,18.3,.398,.770,1.0,2.5,0.6,0.0,6.9,NJN
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",+0.16,2.91,doolike01,2010-11,MIL,11.3,2.9,.080,-2.2,-0.1,,NBA,2000000,30,80,22.0,.397,.830,1.5,3.0,0.7,0.1,7.1,MIL
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-4.67,-1.51,doolike01,2011-12,BOS,6.9,0.6,.042,-3.9,-0.3,,NBA,2246400,31,46,14.4,.405,.742,0.8,1.1,0.3,0.0,4.0,BOS
Keyon Dooling,/players/d/doolike01.html,2001,2013,University of Missouri,false,"Dillard in Fort Lauderdale, Florida",-2.30,0.00,doolike01,2012-13,MEM,11.2,0.2,.128,-4.7,-0.1,,NBA,1352181,32,7,11.7,.476,.857,0.1,1.1,0.1,0.0,4.4,MEM
