name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-2.68,-0.22,brownmi01,1986-87,CHI,9.7,1.0,.060,-4.7,-0.6,,23,NBA,62,13.2,.527,.639,3.5,0.4,0.3,0.1,4.2,CHI,
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-2.44,-0.07,brownmi01,1987-88,CHI,10.0,0.7,.058,-4.4,-0.4,,24,NBA,46,12.8,.448,.577,3.5,0.6,0.2,0.1,4.3,CHI,220000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-2.88,-0.50,brownmi01,1988-89,UTA,8.4,1.4,.064,-2.6,-0.2,,25,NBA,66,15.9,.419,.708,3.9,0.6,0.4,0.3,4.5,UTA,275000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-1.26,1.01,brownmi01,1989-90,UTA,12.8,3.7,.128,-0.9,0.4,,26,NBA,82,17.0,.515,.789,4.5,0.6,0.4,0.3,6.2,UTA,
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-2.34,-0.09,brownmi01,1990-91,UTA,9.6,2.4,.083,-2.1,0.0,,27,NBA,82,17.0,.454,.742,4.1,0.6,0.4,0.3,4.8,UTA,650000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-1.52,1.07,brownmi01,1991-92,UTA,12.3,3.7,.100,-0.8,0.5,,28,NBA,82,21.7,.453,.667,5.8,1.0,0.5,0.4,7.7,UTA,1175000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-2.99,-0.76,brownmi01,1992-93,UTA,9.4,1.5,.047,-3.0,-0.4,,29,NBA,82,18.9,.430,.689,4.8,0.8,0.4,0.3,5.7,UTA,1275000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-3.12,-1.15,brownmi01,1993-94,MIN,7.2,1.5,.038,-2.6,-0.3,,30,NBA,82,23.4,.427,.653,5.5,0.9,0.6,0.4,3.6,MIN,1375000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-2.24,0.00,brownmi01,1994-95,MIN,1.8,-0.4,-0.097,-9.9,-0.4,,31,NBA,27,7.9,.250,.556,1.7,0.4,0.3,0.0,1.3,MIN,1475000
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-1.32,0.10,brownmi01,1995-96,PHI,7.3,0.1,.037,-4.9,-0.1,,32,NBA,9,18.0,.563,.471,4.1,0.3,0.3,0.2,2.9,PHI,
Mike Brown,/players/b/brownmi01.html,1987,1997,George Washington University,false,"Clifford J. Scott in East Orange, New Jersey",-0.31,0.15,brownmi01,1996-97,PHO,11.1,0.2,.107,-2.0,0.0,,33,NBA,6,13.8,.417,.600,4.2,0.8,0.2,0.2,2.7,PHO,
