name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",+1.02,5.12,thompmy01,1978-79,POR,17.0,4.4,.098,1.1,1.7,,24,NBA,73,29.4,.490,.572,8.3,2.4,0.9,1.8,14.7,POR,
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",,,thompmy01,1979-80,Did Not Play (injury—leg),,,,,,,25,,,,,,,,,,,Did Not Play (injury—leg),
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",+1.01,6.52,thompmy01,1980-81,POR,16.6,5.3,.092,1.6,2.5,,26,NBA,79,35.3,.494,.641,8.7,3.6,0.8,2.2,17.0,POR,
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",+1.99,8.95,thompmy01,1981-82,POR,19.2,8.2,.125,3.0,4.0,,27,NBA,79,39.6,.523,.628,11.7,4.0,0.9,1.4,20.8,POR,
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",+0.99,7.35,thompmy01,1982-83,POR,15.4,5.4,.086,2.0,3.1,,28,NBA,80,37.7,.489,.621,9.4,4.8,0.9,1.4,15.7,POR,
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",+2.14,8.19,thompmy01,1983-84,POR,17.9,6.9,.125,3.6,3.8,,29,NBA,79,33.5,.524,.667,8.7,3.9,1.1,1.4,15.7,POR,
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",+0.89,6.13,thompmy01,1984-85,POR,17.5,6.1,.111,1.0,2.0,,30,NBA,79,33.1,.515,.684,7.8,2.6,1.0,1.3,18.4,POR,750000
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",-0.50,3.27,thompmy01,1985-86,POR,13.7,3.7,.068,-1.1,0.6,,31,NBA,82,31.3,.498,.641,7.4,2.1,0.9,0.4,14.7,POR,595000
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",-1.87,0.68,thompmy01,1986-87,TOT,13.9,2.6,.066,-3.2,-0.6,,32,NBA,82,23.0,.450,.737,5.0,1.4,0.5,0.9,11.4,"SAS,LAL",
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",-0.43,3.29,thompmy01,1987-88,LAL,14.6,4.6,.111,-1.5,0.2,,33,NBA,80,25.1,.512,.634,6.1,0.8,0.5,1.0,11.6,LAL,712000
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",-0.19,3.36,thompmy01,1988-89,LAL,13.3,5.2,.126,-0.3,0.8,,34,NBA,80,24.9,.559,.678,5.8,0.6,0.7,0.7,9.2,LAL,812000
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",-0.29,2.84,thompmy01,1989-90,LAL,13.4,4.7,.119,-1.3,0.4,,35,NBA,70,26.9,.500,.706,6.8,0.6,0.5,1.0,10.1,LAL,
Mychal Thompson,/players/t/thompmy01.html,1979,1991,University of Minnesota,false,"Jackson in Miami, Florida",-2.09,0.14,thompmy01,1990-91,LAL,9.6,2.1,.091,-2.6,-0.2,,36,NBA,72,15.0,.496,.705,3.2,0.3,0.3,0.3,4.0,LAL,615000
