bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
harpede01,1983-84,22,DAL,NBA,82,20.9,.443,.673,2.1,2.9,1.2,0.3,5.7,10.5,1.3,.035,-1.7,0.1,,"North Shore in West Palm Beach, Florida",
harpede01,1984-85,23,Dallas Mavericks,NBA,82,27.0,.520,.721,2.4,4.4,1.8,0.5,9.6,15.2,5.4,.116,2.1,2.3,,"North Shore in West Palm Beach, Florida",200000
harpede01,1985-86,24,Dallas Mavericks,NBA,79,27.2,.534,.747,2.9,5.3,1.9,0.3,12.2,18.8,6.2,.138,3.1,2.8,,"North Shore in West Palm Beach, Florida",200000
harpede01,1986-87,25,DAL,NBA,77,33.2,.501,.684,2.6,7.9,2.2,0.3,16.0,20.0,9.4,.177,4.1,3.9,,"North Shore in West Palm Beach, Florida",
harpede01,1987-88,26,Dallas Mavericks,NBA,82,37.0,.459,.759,3.0,7.7,2.0,0.4,17.0,18.1,9.1,.145,2.6,3.5,,"North Shore in West Palm Beach, Florida",475000
harpede01,1988-89,27,Dallas Mavericks,NBA,81,36.6,.477,.806,2.8,7.0,2.1,0.5,17.3,18.3,8.0,.130,2.8,3.6,,"North Shore in West Palm Beach, Florida",475000
harpede01,1989-90,28,DAL,NBA,82,36.7,.488,.794,3.0,7.4,2.3,0.3,18.0,19.8,9.9,.158,4.3,4.8,,"North Shore in West Palm Beach, Florida",
harpede01,1990-91,29,Dallas Mavericks,NBA,77,37.4,.467,.731,3.0,7.1,1.9,0.2,19.7,19.4,7.6,.127,2.8,3.5,,"North Shore in West Palm Beach, Florida",1519000
harpede01,1991-92,30,Dallas Mavericks,NBA,65,34.6,.443,.759,2.6,5.7,1.6,0.3,17.7,16.7,3.5,.075,0.7,1.5,,"North Shore in West Palm Beach, Florida",1725000
harpede01,1992-93,31,Dallas Mavericks,NBA,62,34.0,.419,.756,2.0,5.4,1.3,0.3,18.2,15.9,2.7,.062,-0.9,0.6,,"North Shore in West Palm Beach, Florida",2069000
harpede01,1993-94,32,New York Knicks,NBA,82,26.9,.407,.687,1.7,4.1,1.5,0.1,9.6,12.3,4.0,.086,-1.3,0.4,,"North Shore in West Palm Beach, Florida",1927000
harpede01,1993-94,32,New York Knicks,NBA,28,31.9,.380,.560,2.0,3.5,1.6,0.1,11.6,10.2,0.0,-0.002,-3.5,-0.3,,"North Shore in West Palm Beach, Florida",1927000
harpede01,1993-94,32,New York Knicks,NBA,54,24.3,.430,.743,1.6,4.4,1.5,0.1,8.6,13.7,4.0,.146,0.3,0.7,,"North Shore in West Palm Beach, Florida",1927000
harpede01,1994-95,33,New York Knicks,NBA,80,34.0,.446,.724,2.4,5.7,1.0,0.1,11.5,12.6,6.4,.113,-0.4,1.1,,"North Shore in West Palm Beach, Florida",2382700
harpede01,1995-96,34,New York Knicks,NBA,82,35.3,.464,.757,2.5,4.3,1.6,0.1,14.0,13.9,6.3,.105,0.7,1.9,,"North Shore in West Palm Beach, Florida",2837000
harpede01,1996-97,35,Dallas Mavericks,NBA,75,29.5,.444,.742,1.8,4.3,1.2,0.2,10.0,12.9,2.7,.058,-2.2,-0.1,,"North Shore in West Palm Beach, Florida",1300000
harpede01,1997-98,36,Orlando Magic,NBA,66,26.7,.417,.696,1.6,3.5,1.1,0.2,8.6,11.5,2.3,.063,-1.8,0.1,,"North Shore in West Palm Beach, Florida",1560000
harpede01,1998-99,37,Los Angeles Lakers,NBA,45,24.9,.412,.813,1.5,4.2,1.0,0.1,6.9,12.8,2.0,.086,-1.4,0.2,,"North Shore in West Palm Beach, Florida",1000000
