name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-1.52,1.09,matthwe01,1980-81,TOT,13.1,2.6,.055,-1.7,0.2,,21,NBA,79,28.7,.494,.802,1.8,5.2,1.4,0.2,12.4,"WSB,ATL",
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-0.35,1.12,matthwe01,1981-82,ATL,12.6,1.3,.073,-1.6,0.1,,22,NBA,47,17.8,.440,.759,1.2,3.0,1.1,0.0,6.9,ATL,
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-1.35,0.71,matthwe01,1982-83,ATL,11.9,0.7,.028,-3.2,-0.4,,23,NBA,64,18.5,.403,.768,1.4,3.9,0.9,0.1,6.9,ATL,
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-1.87,0.10,matthwe01,1983-84,TOT,12.3,0.4,.052,-4.3,-0.2,,24,NBA,20,19.4,.466,.750,1.4,4.2,0.8,0.2,7.5,"ATL,PHI",
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-1.20,1.19,matthwe01,1984-85,CHI,11.9,1.6,.049,-4.6,-1.0,,25,NBA,78,19.5,.495,.694,0.9,4.5,0.9,0.2,5.7,CHI,
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-0.33,2.59,matthwe01,1985-86,SAS,15.5,3.0,.077,-2.3,-0.1,,26,NBA,75,24.7,.531,.820,1.7,6.3,1.2,0.4,10.9,SAS,85000
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-2.87,-0.20,matthwe01,1986-87,LAL,11.7,0.6,.054,-4.4,-0.3,,27,NBA,50,10.6,.476,.806,0.9,2.0,0.5,0.1,4.2,LAL,
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",-2.15,0.08,matthwe01,1987-88,LAL,12.4,0.8,.054,-3.9,-0.3,,28,NBA,51,13.8,.460,.831,1.3,2.7,0.5,0.1,5.7,LAL,120000
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",,,matthwe01,1988-89,Did Not Play (other pro league—CBA),,,,,,,29,,,,,,,,,,,Did Not Play (other pro league—CBA),
Wes Matthews,/players/m/matthwe01.html,1981,1990,University of Wisconsin,false,"Harding in Bridgeport, Connecticut",+0.08,0.02,matthwe01,1989-90,ATL,19.6,0.1,.196,-14.4,0.0,,30,NBA,1,13.0,.333,1.000,0.0,5.0,0.0,0.0,4.0,ATL,
