bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
jonesja04,2017-18,24,"NOP,DAL",NBA,16,11.3,.388,.632,2.4,0.3,0.3,0.1,4.6,10.2,0.1,.025,-6.5,-0.2,
