bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
sheltcr01,1980-81,23,ATL,NBA,55,10.7,.457,.603,2.5,0.5,0.3,0.1,4.3,8.8,0.0,-0.002,-5.2,-0.5,,"Dunbar in Washington, District of Columbia"
sheltcr01,1981-82,24,ATL,NBA,4,5.3,.333,.500,0.8,0.0,0.3,0.0,1.3,5.8,0.0,.034,-8.5,0.0,,"Dunbar in Washington, District of Columbia"
