bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
payneke01,1989-90,23,PHI,NBA,35,6.2,.435,.889,0.7,0.3,0.2,0.2,3.3,10.7,0.0,.002,-6.5,-0.2,,"Northeast Jones in Laurel, Mississippi",
payneke01,1990-91,24,Philadelphia 76ers,NBA,47,9.4,.360,.897,1.4,0.3,0.2,0.1,3.5,7.5,-0.3,-0.037,-8.8,-0.8,,"Northeast Jones in Laurel, Mississippi",400000
payneke01,1991-92,25,Philadelphia 76ers,NBA,49,7.2,.448,.692,1.1,0.3,0.3,0.2,2.9,11.9,0.2,.025,-5.0,-0.3,,"Northeast Jones in Laurel, Mississippi",410000
payneke01,1992-93,26,Philadelphia 76ers,NBA,13,11.8,.422,1.000,1.8,1.4,0.4,0.2,6.5,14.2,0.0,.014,-3.7,-0.1,,"Northeast Jones in Laurel, Mississippi",500000
