name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-0.04,3.90,richapo01,1989-90,MIN,15.8,4.4,.082,-0.4,1.0,,23,NBA,82,31.5,.461,.589,2.6,6.8,1.6,0.3,11.4,MIN,
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",+0.48,5.86,richapo01,1990-91,MIN,18.1,5.9,.089,0.8,2.3,,24,NBA,82,38.5,.470,.539,3.5,9.0,1.6,0.2,17.1,MIN,615000
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",+0.04,4.57,richapo01,1991-92,MIN,17.4,4.1,.068,0.8,2.1,,25,NBA,82,35.6,.466,.691,3.7,8.4,1.5,0.3,16.5,MIN,760000
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",+0.10,4.01,richapo01,1992-93,IND,14.5,4.0,.079,-0.8,0.7,,26,NBA,74,32.4,.479,.742,3.6,7.7,1.3,0.2,10.4,IND,800000
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-1.10,0.81,richapo01,1993-94,IND,13.3,1.4,.064,-2.1,0.0,,27,NBA,37,27.6,.452,.610,3.0,6.4,0.9,0.1,10.0,IND,1694000
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-1.41,1.67,richapo01,1994-95,LAC,12.6,2.1,.036,-2.0,0.0,,28,NBA,80,35.8,.394,.648,3.3,7.9,1.6,0.2,10.9,LAC,2120700
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-0.02,3.07,richapo01,1995-96,LAC,14.5,3.8,.091,-0.3,0.9,,29,NBA,63,32.0,.423,.743,2.5,5.4,1.2,0.2,11.7,LAC,2521000
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-1.24,0.75,richapo01,1996-97,LAC,11.8,1.0,.043,-2.2,-0.1,,30,NBA,59,18.1,.381,.605,1.7,2.9,0.9,0.1,5.6,LAC,2721000
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-2.66,-0.31,richapo01,1997-98,LAC,10.3,0.2,.006,-5.9,-1.2,,31,NBA,69,18.1,.372,.698,1.4,3.3,0.6,0.0,4.2,LAC,2820710
Pooh Richardson,/players/r/richapo01.html,1990,1999,"University of California, Los Angeles",false,"Benjamin Franklin in Philadelphia, Pennsylvania",-0.62,0.14,richapo01,1998-99,LAC,10.7,-0.1,-0.038,-7.5,-0.2,,32,NBA,11,11.8,.333,1.000,1.2,2.7,0.4,0.0,2.5,LAC,3030000
