name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",-2.66,-0.16,addisra01,1986-87,PHO,11.9,0.4,.024,-4.4,-0.4,,22,NBA,62,11.5,.441,.797,1.7,0.7,0.4,0.1,5.8,PHO,
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",,,addisra01,1987-88,Did Not Play (other pro league—Italy),,,,,,,23,,,,,,,,,,,Did Not Play (other pro league—Italy),
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",,,addisra01,1988-89,Did Not Play (other pro league—Italy),,,,,,,24,,,,,,,,,,,Did Not Play (other pro league—Italy),
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",,,addisra01,1989-90,Did Not Play (other pro league—Italy),,,,,,,25,,,,,,,,,,,Did Not Play (other pro league—Italy),
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",,,addisra01,1990-91,Did Not Play (other pro league—Italy),,,,,,,26,,,,,,,,,,,Did Not Play (other pro league—Italy),
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",-2.66,-0.29,addisra01,1991-92,NJN,10.9,1.5,.063,-3.8,-0.5,,27,NBA,76,15.5,.433,.737,2.2,0.9,0.4,0.4,5.8,NJN,311000
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",-3.37,-0.91,addisra01,1992-93,NJN,8.4,0.9,.038,-4.6,-0.8,,28,NBA,68,17.1,.443,.814,1.9,0.8,0.3,0.2,6.3,NJN,522000
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",,,addisra01,1993-94,Did Not Play (other pro league—Italy),,,,,,,29,,,,,,,,,,,Did Not Play (other pro league—Italy),
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",-3.13,-0.93,addisra01,1994-95,DET,11.3,1.5,.040,-3.4,-0.6,,30,NBA,79,22.5,.476,.747,3.1,1.4,0.7,0.3,8.3,DET,250000
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",-2.98,-0.21,addisra01,1995-96,CHH,9.6,0.2,.019,-5.2,-0.4,,31,NBA,53,9.7,.467,.773,1.7,0.6,0.2,0.2,3.2,CHH,360000
Rafael Addison,/players/a/addisra01.html,1987,1997,Syracuse University,false,"Snyder in Jersey City, New Jersey",-2.57,-0.06,addisra01,1996-97,CHH,10.6,0.4,.048,-4.3,-0.2,,32,NBA,41,8.7,.402,.786,1.1,0.8,0.2,0.1,3.1,CHH,290000
