name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-0.56,1.36,magloja01,2000-01,CHH,13.4,2.6,.114,-2.8,-0.2,,NBA,975000,22,74,14.8,.450,.655,4.0,0.4,0.2,1.1,4.6,CHH
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",+1.54,4.52,magloja01,2001-02,CHH,18.8,5.7,.177,-1.3,0.3,,NBA,1048080,23,82,18.9,.551,.730,5.6,0.4,0.3,1.0,8.5,CHH
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",+0.91,5.78,magloja01,2002-03,NOH,15.4,6.7,.133,0.0,1.2,,NBA,1121280,24,82,29.8,.480,.717,8.8,1.1,0.6,1.4,10.3,NOH
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-0.74,3.07,magloja01,2003-04,NOH,16.5,7.6,.131,-1.6,0.3,,NBA,1726771,25,82,33.9,.473,.751,10.3,1.0,0.5,1.2,13.6,NOH
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-1.04,0.58,magloja01,2004-05,NOH,12.9,0.3,.019,-3.9,-0.3,,NBA,8533333,26,23,30.6,.432,.602,8.9,1.3,0.3,1.0,11.7,NOH
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-1.82,0.78,magloja01,2005-06,MIL,11.1,2.0,.039,-4.3,-1.4,,NBA,8533333,27,82,30.1,.467,.535,9.5,0.7,0.4,1.0,9.2,MIL
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-2.63,-0.41,magloja01,2006-07,POR,11.5,1.1,.032,-4.7,-1.1,,NBA,8433334,28,81,21.0,.504,.541,6.1,0.4,0.3,0.8,6.5,POR
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-2.67,-0.10,magloja01,2007-08,TOT,1.4,-0.6,-0.109,-12.2,-0.7,,NBA,4000000,29,31,9.2,.327,.455,2.9,0.2,0.0,0.3,1.8,"NJN,DAL"
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-1.33,0.49,magloja01,2008-09,MIA,10.6,1.3,.089,-3.4,-0.3,,NBA,1141838,30,55,12.9,.496,.483,4.0,0.4,0.2,0.5,2.9,MIA
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-1.26,0.25,magloja01,2009-10,MIA,9.4,0.6,.078,-7.0,-0.5,,NBA,1229225,31,36,10.0,.500,.356,3.4,0.0,0.3,0.3,2.1,MIA
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-1.24,0.12,magloja01,2010-11,MIA,12.7,0.6,.172,-2.7,0.0,,NBA,1229255,32,18,8.8,.591,.500,3.4,0.2,0.2,0.1,1.9,MIA
Jamaal Magloire,/players/m/magloja01.html,2001,2012,University of Kentucky,false,"Eastern School of Commerce in Toronto, Canada",-0.74,0.38,magloja01,2011-12,TOR,2.7,-0.2,-0.021,-7.3,-0.5,,NBA,1352181,33,34,11.0,.378,.259,3.3,0.2,0.1,0.3,1.2,TOR
