name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-1.75,0.85,childjo01,2004-05,ATL,15.2,4.6,.093,0.0,1.2,,NBA,2490360,21,80,29.7,.470,.823,6.0,1.9,0.9,0.4,10.1,ATL
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-0.63,2.53,childjo01,2005-06,ATL,15.8,5.7,.121,1.5,2.0,,NBA,2677200,22,74,30.4,.552,.766,5.2,1.8,1.2,0.5,10.0,ATL
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-0.32,2.68,childjo01,2006-07,ATL,16.2,5.5,.130,2.0,2.0,,NBA,2863920,23,55,36.8,.504,.795,6.2,2.3,1.1,0.7,13.0,ATL
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-1.54,1.30,childjo01,2007-08,ATL,17.8,7.6,.160,2.4,2.5,,NBA,3631449,24,76,29.9,.571,.807,4.9,1.5,0.9,0.6,11.8,ATL
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",,,childjo01,2008-09,Did Not Play (other pro league—Greece),,,,,,,,,25,,,,,,,,,,Did Not Play (other pro league—Greece)
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",,,childjo01,2009-10,Did Not Play (other pro league—Greece),,,,,,,,,26,,,,,,,,,,Did Not Play (other pro league—Greece)
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-3.69,-0.74,childjo01,2010-11,PHO,13.0,1.4,.076,0.5,0.6,,NBA,6500000,27,54,16.6,.565,.492,2.9,0.8,0.6,0.4,5.0,PHO
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-2.22,0.01,childjo01,2011-12,PHO,11.1,0.9,.092,1.1,0.4,,NBA,6000000,28,34,14.4,.485,.000,2.8,1.0,0.4,0.2,2.9,PHO
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-0.98,0.09,childjo01,2012-13,BRK,7.0,0.1,.029,-3.5,0.0,,NBA,7000000,29,14,7.1,.286,.500,1.1,0.4,0.1,0.1,1.0,BRK
Josh Childress,/players/c/childjo01.html,2005,2014,Stanford University,false,"Mayfair in Lakewood, California",-0.10,0.04,childjo01,2013-14,NOP,3.9,0.0,-0.003,-4.3,0.0,,NBA,,30,4,6.0,,,0.8,0.5,0.3,0.0,0.0,NOP
