bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,Award
maybele01,1992-93,22,MIL,NBA,82,18.3,.456,.391,.483,.513,.574,1.4,3.3,0.7,0.1,5.2,
maybele01,1993-94,23,MIL,NBA,82,18.0,.415,.345,.445,.466,.690,1.2,2.6,0.6,0.0,5.3,
maybele01,1994-95,24,MIL,NBA,82,21.3,.422,.407,.433,.510,.699,1.0,3.4,0.6,0.0,5.8,
maybele01,1995-96,25,MIL,NBA,82,20.8,.420,.397,.446,.523,.603,1.1,3.7,0.8,0.1,5.1,
maybele01,1996-97,26,VAN,NBA,80,24.4,.403,.376,.443,.515,.630,1.7,4.1,0.8,0.1,5.1,
maybele01,1997-98,27,VAN,NBA,79,23.2,.375,.350,.402,.466,.745,1.4,4.4,0.8,0.1,4.6,
maybele01,1998-99,28,VAN,NBA,9,14.0,.368,.200,.556,.421,.800,0.3,2.6,0.8,0.0,2.2,
