name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+0.14,4.62,dantlad01,1976-77,BUF,18.3,9.8,.167,2.5,3.2,,20,NBA,77,36.6,.520,.818,7.6,1.9,1.2,0.2,20.3,BUF,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.47,7.84,dantlad01,1977-78,TOT,20.9,12.2,.199,4.0,4.4,,21,NBA,79,37.1,.512,.796,7.8,3.2,1.5,0.3,21.5,"IND,LAL",
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",-0.18,2.86,dantlad01,1978-79,LAL,18.4,5.7,.153,1.0,1.4,,22,NBA,60,29.6,.510,.854,5.7,2.3,1.1,0.2,17.3,LAL,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.23,6.31,dantlad01,1979-80,UTA,24.3,10.5,.189,3.6,3.8,,23,NBA,68,39.3,.576,.842,7.6,2.8,1.4,0.2,28.0,UTA,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.52,8.74,dantlad01,1980-81,UTA,24.3,13.6,.191,4.6,5.7,All-NBA (2nd),24,NBA,80,42.7,.559,.806,6.4,4.0,1.4,0.2,30.7,UTA,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.53,8.19,dantlad01,1981-82,UTA,24.2,12.6,.187,4.6,5.3,,25,NBA,81,39.8,.570,.792,6.3,4.0,1.2,0.2,30.3,UTA,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.07,2.02,dantlad01,1982-83,UTA,24.4,4.3,.232,4.1,1.4,,26,NBA,22,40.3,.580,.847,6.4,4.8,0.9,0.0,30.7,UTA,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+2.53,10.96,dantlad01,1983-84,UTA,24.6,14.6,.235,4.4,4.8,All-NBA (2nd),27,NBA,79,37.8,.558,.859,5.7,3.9,0.8,0.1,30.6,UTA,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.26,5.72,dantlad01,1984-85,UTA,21.9,8.0,.194,3.9,3.0,,28,NBA,55,35.8,.531,.804,5.9,3.4,1.0,0.1,26.6,UTA,515000
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+2.28,8.47,dantlad01,1985-86,UTA,24.6,12.8,.223,4.9,4.8,,29,NBA,76,36.1,.563,.791,5.2,3.5,0.8,0.1,29.8,UTA,950000
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.34,7.88,dantlad01,1986-87,DET,18.6,10.3,.181,1.6,2.5,,30,NBA,81,33.8,.534,.812,4.1,2.0,0.8,0.1,21.5,DET,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",+1.45,7.39,dantlad01,1987-88,DET,19.9,9.4,.210,2.0,2.2,,31,NBA,69,31.1,.514,.860,3.3,2.5,0.6,0.1,20.0,DET,950000
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",-0.40,3.08,dantlad01,1988-89,TOT,17.4,7.4,.147,0.2,1.4,,32,NBA,73,33.2,.493,.810,4.3,2.3,0.6,0.2,19.2,"DET,DAL",1250000
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",-1.39,0.78,dantlad01,1989-90,DAL,15.4,3.1,.113,-1.2,0.3,,33,NBA,45,28.9,.477,.787,3.8,1.8,0.4,0.2,14.7,DAL,
Adrian Dantley,/players/d/dantlad01.html,1977,1991,University of Notre Dame,false,"DeMatha Catholic in Hyattsville, Maryland",-0.61,0.16,dantlad01,1990-91,MIL,12.1,0.1,.052,-4.8,-0.1,,34,NBA,10,12.6,.380,.692,1.3,0.9,0.5,0.0,5.7,MIL,400000
