bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary,HS
ajincal01,2008-09,20,Charlotte Bobcats,NBA,31,5.9,.362,.714,1.0,0.1,0.2,0.2,2.3,7.0,-0.1,-0.018,-9.3,-0.3,,1276320,
ajincal01,2009-10,21,Charlotte Bobcats,NBA,6,5.0,.500,.000,0.7,0.0,0.2,0.2,1.7,6.3,0.0,-0.013,-10.4,-0.1,,1372080,
ajincal01,2010-11,22,Toronto Raptors,NBA,34,10.0,.444,.722,2.3,0.3,0.3,0.6,4.2,12.2,0.4,.052,-3.4,-0.1,,1467840,
ajincal01,2010-11,22,Toronto Raptors,NBA,10,7.5,.375,.667,1.7,0.2,0.3,0.5,2.9,12.8,0.1,.084,-2.1,0.0,,1467840,
ajincal01,2010-11,22,Toronto Raptors,NBA,24,11.0,.465,.733,2.5,0.3,0.3,0.6,4.8,12.0,0.2,.042,-3.8,-0.1,,1467840,
ajincal01,2011-12,23,Did Not Play,,,,,,,,,,,,,,,,,,
ajincal01,2012-13,24,Did Not Play,,,,,,,,,,,,,,,,,,
ajincal01,2013-14,25,NOP,NBA,56,17.0,.546,.836,4.9,0.7,0.4,0.8,5.9,14.6,2.1,.104,-0.7,0.3,,,
ajincal01,2014-15,26,New Orleans Pelicans,NBA,68,14.1,.550,.818,4.6,0.7,0.3,0.8,6.5,19.9,3.2,.159,0.2,0.5,,981084,
ajincal01,2015-16,27,New Orleans Pelicans,NBA,59,14.6,.476,.839,4.6,0.5,0.3,0.6,6.0,13.8,1.0,.058,-4.5,-0.5,,4300000,
ajincal01,2016-17,28,New Orleans Pelicans,NBA,39,15.0,.500,.725,4.5,0.3,0.5,0.6,5.3,12.9,1.0,.080,-4.1,-0.3,,4600000,
