bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
johnsam01,2005-06,18,Detroit Pistons,NBA,3,13.0,.700,1.000,1.3,1.0,0.0,0.7,6.7,20.3,0.2,.208,2.5,0.0,,398762
johnsam01,2006-07,19,Detroit Pistons,NBA,8,15.5,.545,.786,4.6,0.4,0.6,1.6,5.9,20.6,0.5,.183,2.7,0.1,,664209
johnsam01,2007-08,20,Detroit Pistons,NBA,62,12.3,.558,.673,3.8,0.5,0.4,1.3,3.6,17.5,3.0,.190,4.3,1.2,,3666666
johnsam01,2008-09,21,Detroit Pistons,NBA,62,14.7,.595,.657,3.7,0.3,0.3,1.0,3.5,13.5,2.7,.142,1.1,0.7,,3666667
johnsam01,2009-10,22,Toronto Raptors,NBA,82,17.7,.623,.638,4.8,0.6,0.5,0.8,6.2,16.7,4.5,.150,2.1,1.5,,3666666
johnsam01,2010-11,23,Toronto Raptors,NBA,72,25.7,.568,.788,6.4,1.1,0.7,1.2,9.6,17.6,5.6,.146,2.7,2.2,,5000000
johnsam01,2011-12,24,Toronto Raptors,NBA,64,24.3,.576,.690,6.4,1.2,0.5,1.1,7.1,14.4,4.0,.122,2.2,1.6,,5500000
johnsam01,2012-13,25,Toronto Raptors,NBA,81,28.7,.554,.727,7.5,1.5,1.0,1.4,10.0,17.3,7.3,.151,3.6,3.3,,6000000
johnsam01,2013-14,26,Toronto Raptors,NBA,77,28.8,.562,.636,6.6,1.5,0.7,1.1,10.4,15.4,6.3,.136,2.6,2.6,,6500000
johnsam01,2014-15,27,Toronto Raptors,NBA,75,26.4,.574,.612,6.1,1.6,0.6,0.8,9.3,15.4,5.1,.124,1.8,1.9,,7000000
johnsam01,2015-16,28,Boston Celtics,NBA,79,22.8,.585,.570,6.4,1.7,0.7,1.1,7.3,16.0,5.9,.158,3.0,2.3,,12000000
johnsam01,2016-17,29,Boston Celtics,NBA,80,20.1,.576,.670,4.6,1.8,0.6,0.8,6.5,15.0,5.0,.149,2.2,1.7,,12000000
johnsam01,2017-18,30,Philadelphia 76ers,NBA,74,15.8,.538,.612,4.5,1.6,0.6,0.6,4.6,14.8,4.1,.169,2.9,1.5,,11000000
johnsam01,2018-19,31,PHI,NBA,5,12.2,.737,.667,3.6,1.2,0.2,0.2,6.8,20.0,0.2,.179,0.1,0.0,,
