bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
jamesmi01,2001-02,26,MIA,NBA,15,7.9,.349,.571,0.9,1.3,0.4,0.1,2.8,9.4,0.0,.004,-2.9,0.0,,"Amityville Memorial in Amityville, New York",
jamesmi01,2002-03,27,Miami Heat,NBA,78,22.1,.373,.732,1.9,3.2,0.8,0.1,7.8,11.8,1.8,.051,-1.5,0.2,,"Amityville Memorial in Amityville, New York",512435
jamesmi01,2003-04,28,Boston Celtics,NBA,81,27.1,.414,.811,2.9,4.2,1.2,0.0,9.3,14.4,5.2,.113,0.2,1.2,,"Amityville Memorial in Amityville, New York",638679
jamesmi01,2003-04,28,Boston Celtics,NBA,55,30.6,.418,.800,3.2,4.4,1.3,0.0,10.7,14.4,3.8,.108,0.1,0.9,,"Amityville Memorial in Amityville, New York",638679
jamesmi01,2003-04,28,Boston Celtics,NBA,26,19.7,.401,.844,2.2,3.7,1.0,0.0,6.3,14.3,1.4,.130,0.2,0.3,,"Amityville Memorial in Amityville, New York",638679
jamesmi01,2004-05,29,Milwaukee Bucks,NBA,74,25.1,.441,.752,2.8,3.6,0.9,0.1,11.8,16.6,4.3,.110,1.3,1.6,,"Amityville Memorial in Amityville, New York",3100000
jamesmi01,2004-05,29,Milwaukee Bucks,NBA,47,24.8,.446,.744,2.6,3.9,0.9,0.1,11.4,16.0,2.0,.084,0.6,0.8,,"Amityville Memorial in Amityville, New York",3100000
jamesmi01,2004-05,29,Milwaukee Bucks,NBA,27,25.6,.433,.764,3.2,2.9,0.9,0.1,12.4,17.4,2.2,.155,2.4,0.8,,"Amityville Memorial in Amityville, New York",3100000
jamesmi01,2005-06,30,Toronto Raptors,NBA,79,37.0,.469,.837,3.3,5.8,0.9,0.0,20.3,19.8,7.6,.125,1.9,2.9,,"Amityville Memorial in Amityville, New York",3410000
jamesmi01,2006-07,31,Minnesota Timberwolves,NBA,82,25.2,.422,.837,2.0,3.6,0.7,0.1,10.1,13.3,2.8,.065,-2.3,-0.2,,"Amityville Memorial in Amityville, New York",5215000
jamesmi01,2007-08,32,New Orleans Hornets,NBA,54,13.3,.348,.813,1.3,1.1,0.4,0.0,5.0,8.6,0.3,.023,-4.8,-0.5,,"Amityville Memorial in Amityville, New York",5632200
jamesmi01,2007-08,32,New Orleans Hornets,NBA,33,16.3,.350,.786,1.6,1.6,0.5,0.1,6.5,9.6,0.4,.037,-4.0,-0.3,,"Amityville Memorial in Amityville, New York",5632200
jamesmi01,2007-08,32,New Orleans Hornets,NBA,21,8.7,.344,1.000,0.8,0.3,0.2,0.0,2.7,5.7,-0.1,-0.018,-7.1,-0.2,,"Amityville Memorial in Amityville, New York",5632200
jamesmi01,2008-09,33,Washington Wizards,NBA,61,27.0,.383,.829,2.2,3.3,0.7,0.1,8.7,9.7,-0.1,-0.004,-4.0,-0.8,,"Amityville Memorial in Amityville, New York",6244093
jamesmi01,2008-09,33,Washington Wizards,NBA,8,9.3,.320,.500,0.9,1.0,0.3,0.0,2.5,5.8,0.0,-0.031,-7.7,-0.1,,"Amityville Memorial in Amityville, New York",6244093
jamesmi01,2008-09,33,Washington Wizards,NBA,53,29.7,.387,.838,2.4,3.6,0.8,0.1,9.6,9.9,-0.1,-0.003,-3.8,-0.7,,"Amityville Memorial in Amityville, New York",6244093
jamesmi01,2009-10,34,Washington Wizards,NBA,4,11.5,.300,.500,0.8,1.3,0.8,0.0,4.5,5.5,-0.1,-0.140,-8.5,-0.1,,"Amityville Memorial in Amityville, New York",6466600
jamesmi01,2010-11,35,Did Not Play (other pro league—Turkey),,,,,,,,,,,,,,,,,"Amityville Memorial in Amityville, New York",
jamesmi01,2011-12,36,Chicago Bulls,NBA,11,10.9,.408,.875,0.9,2.6,0.4,0.2,4.8,13.7,0.3,.111,-2.9,0.0,,"Amityville Memorial in Amityville, New York",277566
jamesmi01,2012-13,37,Dallas Mavericks,NBA,45,19.2,.373,.793,1.6,3.1,0.6,0.1,6.1,9.5,0.4,.024,-3.4,-0.3,,"Amityville Memorial in Amityville, New York",795401
jamesmi01,2013-14,38,CHI,NBA,11,7.0,.238,.000,0.6,1.5,0.2,0.0,1.0,1.5,-0.1,-0.073,-10.6,-0.2,,"Amityville Memorial in Amityville, New York",
