bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
willije01,1996-97,23,Detroit Pistons,NBA,33,5.4,.392,.529,1.5,0.2,0.4,0.0,1.5,12.6,0.2,.049,-2.9,0.0,,568000
willije01,1997-98,24,Detroit Pistons,NBA,77,16.9,.524,.651,4.9,0.6,0.7,0.1,5.3,16.3,4.5,.166,0.9,1.0,,652800
willije01,1998-99,25,Detroit Pistons,NBA,50,23.1,.500,.673,7.0,0.5,1.3,0.1,7.1,18.2,4.8,.201,2.0,1.2,,737880
willije01,1999-00,26,Detroit Pistons,NBA,82,25.6,.564,.616,9.6,0.8,1.2,0.3,8.4,17.9,7.6,.174,1.4,1.8,,2550000
willije01,2000-01,27,Detroit Pistons,NBA,59,20.0,.463,.741,6.5,0.8,1.0,0.3,6.3,15.7,3.5,.141,0.4,0.7,,2870000
willije01,2000-01,27,Detroit Pistons,NBA,33,24.4,.438,.722,8.4,1.0,1.2,0.3,7.3,14.9,2.1,.125,0.2,0.5,,2870000
willije01,2000-01,27,Detroit Pistons,NBA,26,14.5,.516,.778,4.0,0.5,0.7,0.4,5.0,17.3,1.4,.174,0.6,0.2,,2870000
willije01,2001-02,28,Toronto Raptors,NBA,68,24.1,.490,.676,5.7,1.1,1.1,0.4,7.6,15.7,5.0,.147,1.4,1.4,,5000000
willije01,2002-03,29,Toronto Raptors,NBA,71,33.0,.499,.555,9.2,1.3,1.6,0.4,9.7,15.6,5.4,.110,0.8,1.7,,5250000
willije01,2003-04,30,Chicago Bulls,NBA,68,24.1,.470,.684,7.0,1.1,1.3,0.1,6.2,14.7,4.3,.127,0.4,1.0,,5987500
willije01,2003-04,30,Chicago Bulls,NBA,15,27.1,.491,.724,8.5,0.7,1.3,0.2,5.1,12.4,1.0,.117,-1.6,0.0,,5987500
willije01,2003-04,30,Chicago Bulls,NBA,53,23.2,.466,.675,6.5,1.2,1.3,0.1,6.5,15.4,3.3,.130,1.1,1.0,,5987500
willije01,2004-05,31,New York Knicks,NBA,79,15.3,.502,.669,3.6,0.5,0.7,0.1,4.5,13.2,2.6,.102,-0.9,0.3,,6187500
