bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
kennedj01,2011-12,22,CLE,NBA,2,29.5,.417,.000,3.5,1.5,1.0,0.0,6.0,4.7,0.0,-0.023,-5.6,-0.1,,"Schenley in Pittsburgh, Pennsylvania"
