name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+1.63,3.31,maxwece01,1977-78,BOS,17.8,4.2,.166,1.6,1.1,,22,NBA,72,16.8,.538,.752,5.3,0.9,0.7,0.7,7.3,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+2.29,9.25,maxwece01,1978-79,BOS,19.9,11.7,.188,4.5,4.9,,23,NBA,80,37.1,.584,.802,9.9,2.9,1.2,0.9,19.0,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+3.40,11.72,maxwece01,1979-80,BOS,19.0,12.2,.214,5.4,5.1,,24,NBA,80,34.3,.609,.787,8.8,2.5,1.0,0.8,16.9,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+2.23,10.17,maxwece01,1980-81,BOS,17.6,11.0,.193,4.8,4.7,,25,NBA,81,33.7,.588,.782,6.5,2.7,1.0,0.8,15.2,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+1.94,8.48,maxwece01,1981-82,BOS,16.0,9.1,.169,3.8,3.8,,26,NBA,78,33.2,.548,.747,6.4,2.3,1.0,0.6,14.8,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+0.44,4.61,maxwece01,1982-83,BOS,14.7,6.6,.140,1.9,2.2,,27,NBA,79,28.5,.499,.812,5.3,2.4,0.8,0.5,11.9,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",+0.06,5.14,maxwece01,1983-84,BOS,13.5,6.4,.124,1.9,2.5,,28,NBA,80,31.3,.532,.753,5.8,2.6,0.8,0.3,11.9,BOS,
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",-0.88,1.66,maxwece01,1984-85,BOS,14.2,4.6,.147,0.6,1.0,,29,NBA,57,26.2,.533,.831,4.2,1.8,0.6,0.3,11.1,BOS,830000
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",-1.09,2.01,maxwece01,1985-86,LAC,15.6,5.4,.105,1.1,2.0,,30,NBA,76,32.3,.475,.795,8.2,2.8,0.8,0.4,14.1,LAC,505000
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",-1.54,1.06,maxwece01,1986-87,TOT,15.3,5.4,.132,0.6,1.3,,31,NBA,81,24.3,.530,.775,5.4,2.4,0.5,0.2,10.0,"LAC,HOU",
Cedric Maxwell,/players/m/maxwece01.html,1978,1988,University of North Carolina at Charlotte,false,"Kinston in Kinston, North Carolina",-1.38,0.52,maxwece01,1987-88,HOU,12.2,2.0,.112,-0.9,0.2,,32,NBA,71,11.9,.468,.769,2.5,0.8,0.3,0.2,3.8,HOU,551000
