name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",+1.17,7.16,johnsmi01,1976-77,CHI,17.6,8.5,.143,2.3,3.1,,24,NBA,81,35.1,.446,.796,10.2,2.4,1.3,0.8,17.3,CHI,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",+0.74,5.93,johnsmi01,1977-78,CHI,17.4,7.2,.121,1.7,2.7,,25,NBA,81,35.4,.462,.812,9.1,3.3,1.1,0.8,18.3,CHI,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",-0.45,3.18,johnsmi01,1978-79,CHI,15.5,3.7,.069,0.9,1.9,,26,NBA,82,31.6,.449,.830,7.6,4.6,1.1,0.7,15.4,CHI,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",+1.87,7.46,johnsmi01,1979-80,IND,20.3,7.3,.132,3.4,3.6,,27,NBA,82,32.3,.463,.799,8.3,4.2,1.9,1.4,19.1,IND,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",+1.36,5.68,johnsmi01,1980-81,MIL,16.3,5.3,.121,2.0,2.1,,28,NBA,82,25.8,.448,.789,6.6,3.5,1.1,0.9,12.5,MIL,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",+1.59,5.65,johnsmi01,1981-82,MIL,16.4,5.5,.136,1.3,1.6,,29,NBA,76,25.4,.491,.801,6.0,2.8,0.9,0.6,12.9,MIL,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",-0.90,1.86,johnsmi01,1982-83,TOT,15.8,4.1,.095,0.4,1.2,,30,NBA,78,26.3,.425,.821,6.3,3.3,1.1,0.6,14.1,"MIL,NJN,GSW",
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",-0.80,2.11,johnsmi01,1983-84,GSW,15.3,3.5,.079,0.0,1.1,,31,NBA,78,27.2,.421,.785,6.6,2.8,1.3,0.4,13.6,GSW,
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",-0.86,1.51,johnsmi01,1984-85,GSW,17.2,2.7,.083,0.0,0.8,,32,NBA,66,23.7,.426,.823,6.0,2.3,1.1,0.5,13.3,GSW,363000
Mickey Johnson,/players/j/johnsmi01.html,1975,1986,Aurora University,false,"Lindblom in Chicago, Illinois",-1.50,0.82,johnsmi01,1985-86,NJN,11.8,1.8,.055,-0.7,0.5,,33,NBA,79,19.9,.422,.785,4.2,2.7,0.8,0.3,7.8,NJN,200000
