bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
furlote01,1976-77,22,PHI,NBA,32,5.4,.340,.889,1.2,0.6,0.2,0.1,2.6,13.4,0.0,.011,-5.6,-0.2,,"Flint Northern in Flint, Michigan"
furlote01,1977-78,23,CLE,NBA,53,15.6,.433,.889,2.0,1.4,0.4,0.3,8.9,15.5,1.1,.064,-2.6,-0.1,,"Flint Northern in Flint, Michigan"
furlote01,1978-79,24,"CLE,ATL",NBA,78,21.6,.483,.836,2.1,2.4,0.7,0.4,12.0,17.0,3.3,.093,-1.1,0.4,,"Flint Northern in Flint, Michigan"
furlote01,1979-80,25,"ATL,UTA",NBA,76,27.9,.464,.872,2.6,3.9,1.0,0.3,13.9,16.0,2.8,.064,-1.7,0.2,,"Flint Northern in Flint, Michigan"
