bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
willijo04,2018-19,23,LAL,NBA,2,17.0,.778,.333,4.5,1.0,0.0,1.5,7.5,21.4,0.2,.226,5.1,0.1,
