bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
conloma01,1991-92,24,Seattle SuperSonics,NBA,45,8.5,.475,.750,1.5,0.3,0.2,0.2,2.7,9.3,0.3,.037,-4.3,-0.2,,130000
conloma01,1992-93,25,Sacramento Kings,NBA,46,10.2,.474,.704,2.7,0.8,0.3,0.1,4.8,15.9,1.0,.105,-2.1,0.0,,200000
conloma01,1993-94,26,Sacramento Kings,NBA,30,19.3,.576,.811,4.6,1.1,0.3,0.3,7.8,15.0,1.4,.120,-1.0,0.2,,250000
conloma01,1993-94,26,Sacramento Kings,NBA,16,23.6,.606,.816,5.6,1.8,0.3,0.4,10.2,16.7,1.1,.145,0.9,0.3,,250000
conloma01,1993-94,26,Sacramento Kings,NBA,14,14.4,.518,.800,3.6,0.4,0.3,0.1,5.0,11.8,0.3,.073,-4.5,-0.1,,250000
conloma01,1994-95,27,Milwaukee Bucks,NBA,82,25.2,.532,.613,5.2,1.3,0.5,0.2,9.9,13.6,3.1,.073,-1.9,0.1,,182500
conloma01,1995-96,28,Milwaukee Bucks,NBA,74,12.9,.468,.764,2.4,0.9,0.3,0.1,5.3,12.2,0.6,.028,-4.3,-0.6,,1165000
conloma01,1996-97,29,Phoenix Suns,NBA,74,21.8,.471,.842,4.4,1.4,0.6,0.2,7.8,12.8,1.8,.053,-3.1,-0.4,,1200000
conloma01,1997-98,30,MIA,NBA,18,11.6,.452,.727,2.6,0.7,0.5,0.3,4.9,17.2,0.8,.177,0.0,0.1,,
conloma01,1998-99,31,Miami Heat,NBA,7,5.0,.231,1.000,0.7,0.1,0.0,0.1,1.1,-3.3,-0.1,-0.194,-15.1,-0.1,,662500
conloma01,1999-00,32,Boston Celtics,NBA,3,3.0,.500,,0.7,0.0,0.0,0.0,0.7,9.6,0.0,.060,-10.3,0.0,,229059
