bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
bowiean01,1988-89,25,SAS,NBA,18,24.3,.500,.667,3.1,1.6,1.0,0.2,8.6,10.6,0.5,.054,-2.5,-0.1,,"East Central in Tulsa, Oklahoma",
bowiean01,1989-90,26,HOU,NBA,66,13.9,.406,.741,1.8,1.5,0.6,0.1,4.3,8.8,0.7,.037,-3.6,-0.4,,"East Central in Tulsa, Oklahoma",
bowiean01,1990-91,27,Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,"East Central in Tulsa, Oklahoma",
bowiean01,1991-92,28,ORL,NBA,52,33.1,.493,.860,4.7,3.1,1.1,0.7,14.6,14.7,2.9,.082,0.7,1.2,,"East Central in Tulsa, Oklahoma",
bowiean01,1992-93,29,Orlando Magic,NBA,77,22.9,.471,.798,2.5,2.3,0.7,0.2,8.0,11.2,2.5,.069,-1.6,0.2,,"East Central in Tulsa, Oklahoma",900000
bowiean01,1993-94,30,Orlando Magic,NBA,70,13.5,.481,.837,1.7,1.5,0.5,0.2,4.6,11.5,1.3,.065,-2.9,-0.2,,"East Central in Tulsa, Oklahoma",900000
bowiean01,1994-95,31,Orlando Magic,NBA,77,16.4,.480,.836,1.8,2.1,0.6,0.3,5.5,11.7,2.0,.077,-2.0,0.0,,"East Central in Tulsa, Oklahoma",900000
bowiean01,1995-96,32,Orlando Magic,NBA,74,14.6,.471,.870,1.7,1.4,0.5,0.1,4.2,10.4,1.6,.071,-3.0,-0.3,,"East Central in Tulsa, Oklahoma",370000
bowiean01,1996-97,33,Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,"East Central in Tulsa, Oklahoma",
bowiean01,1997-98,34,NYK,NBA,27,8.3,.542,.889,1.0,0.4,0.2,0.1,2.8,12.9,0.7,.148,-0.8,0.1,,"East Central in Tulsa, Oklahoma",
