name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-0.48,2.35,casspom01,2009-10,SAC,13.0,2.5,.063,-2.1,-0.1,,NBA,1167000,21,77,25.1,.446,.672,4.5,1.2,0.7,0.2,10.3,SAC
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-1.15,1.31,casspom01,2010-11,SAC,11.7,2.5,.069,-1.3,0.3,,NBA,1254480,22,71,24.0,.412,.673,4.3,1.0,0.8,0.2,8.6,SAC
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-2.78,-0.53,casspom01,2011-12,CLE,11.2,1.2,.044,-2.4,-0.1,,NBA,1341960,23,65,20.6,.403,.685,3.5,1.0,0.6,0.3,7.1,CLE
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,+0.70,1.03,casspom01,2012-13,CLE,12.9,0.7,.064,-1.7,0.0,,NBA,2277306,24,43,11.7,.394,.537,2.7,0.7,0.6,0.3,4.0,CLE
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-0.09,1.91,casspom01,2013-14,HOU,12.9,2.4,.091,-0.8,0.4,,NBA,947907,25,71,18.1,.422,.680,3.7,1.2,0.6,0.2,6.9,HOU
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-2.33,-0.06,casspom01,2014-15,SAC,14.4,2.7,.091,-1.3,0.3,,NBA,1063384,26,67,21.1,.489,.733,3.9,1.5,0.5,0.1,8.9,SAC
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,+0.31,3.30,casspom01,2015-16,SAC,13.9,3.6,.092,-0.3,0.8,,NBA,3000000,27,69,27.2,.481,.648,5.9,1.4,0.8,0.2,11.8,SAC
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-2.31,0.01,casspom01,2016-17,TOT,10.0,0.5,.038,-3.0,-0.2,,NBA,3000000,28,36,17.9,.470,.586,3.1,1.0,0.6,0.1,5.2,"SAC,NOP,MIN"
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,-0.91,0.69,casspom01,2017-18,GSW,15.5,2.2,.141,-1.4,0.1,,NBA,1471382,29,53,14.0,.580,.725,3.8,1.0,0.3,0.4,5.7,GSW
Omri Casspi,/players/c/casspom01.html,2010,2019,,true,,,,casspom01,2018-19,MEM,15.7,1.3,.119,-1.8,0.0,,NBA,2176260,30,36,14.4,.534,.672,3.2,0.7,0.6,0.3,6.3,MEM
