bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS
hollies01,1978-79,23,DET,NBA,25,6.2,.400,.750,1.8,0.2,0.4,0.0,2.8,11.8,0.1,.022,-4.6,-0.1,,
