name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",-0.57,0.09,tuckepj01,2006-07,TOR,12.8,0.1,.085,-4.1,0.0,,NBA,412718,21,17,4.9,.500,.571,1.4,0.2,0.1,0.0,1.8,TOR
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",,,tuckepj01,2007-08,Did Not Play (other pro league—Israel),,,,,,,,,22,,,,,,,,,,Did Not Play (other pro league—Israel)
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",,,tuckepj01,2008-09,Did Not Play (other pro league—Ukraine),,,,,,,,,23,,,,,,,,,,Did Not Play (other pro league—Ukraine)
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",,,tuckepj01,2009-10,"Did Not Play (other pro league—Ukraine, Israel)",,,,,,,,,24,,,,,,,,,,"Did Not Play (other pro league—Ukraine, Israel)"
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",,,tuckepj01,2010-11,"Did Not Play (other pro league—Greece, Italy)",,,,,,,,,25,,,,,,,,,,"Did Not Play (other pro league—Greece, Italy)"
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",,,tuckepj01,2011-12,Did Not Play (other pro league—Germany),,,,,,,,,26,,,,,,,,,,Did Not Play (other pro league—Germany)
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",-1.11,1.46,tuckepj01,2012-13,PHO,11.6,2.9,.074,-0.4,0.8,,NBA,762195,27,79,24.2,.473,.744,4.4,1.4,0.8,0.2,6.4,PHO
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",+0.49,4.66,tuckepj01,2013-14,PHO,13.3,6.1,.117,2.3,2.7,,NBA,884293,28,81,30.7,.431,.776,6.5,1.7,1.4,0.3,9.4,PHO
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",-0.58,2.71,tuckepj01,2014-15,PHO,12.5,4.9,.098,1.2,1.9,,NBA,5700000,29,78,30.6,.438,.727,6.4,1.6,1.4,0.3,9.1,PHO
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",-0.92,2.29,tuckepj01,2015-16,PHO,10.8,3.5,.066,0.6,1.7,,NBA,5500000,30,82,31.0,.411,.746,6.2,2.2,1.3,0.2,8.0,PHO
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",-0.48,3.03,tuckepj01,2016-17,TOT,10.5,3.6,.078,0.9,1.6,,NBA,5300000,31,81,27.6,.413,.774,5.8,1.2,1.4,0.2,6.7,"PHO,TOR"
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",+2.50,9.01,tuckepj01,2017-18,HOU,8.3,3.9,.082,0.0,1.2,,NBA,7590035,32,82,27.8,.390,.717,5.6,0.9,1.0,0.3,6.1,HOU
P.J. Tucker,/players/t/tuckepj01.html,2007,2019,University of Texas at Austin,true,"Enloe in Raleigh, North Carolina",,,tuckepj01,2018-19,HOU,9.2,5.0,.086,1.3,2.3,,NBA,7969537,33,82,34.2,.396,.695,5.8,1.2,1.6,0.5,7.3,HOU
