name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Age,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team,Salary
Jeff Martin,/players/m/martije01.html,1990,1991,Murray State University,false,"Cross Country in Cherry Valley, Arkansas",-3.32,-0.97,martije01,1989-90,LAC,8.7,0.9,.031,-4.2,-0.7,,23,NBA,69,19.6,.411,.705,2.3,0.6,0.6,0.2,6.3,LAC,
Jeff Martin,/players/m/martije01.html,1990,1991,Murray State University,false,"Cross Country in Cherry Valley, Arkansas",-2.57,-0.31,martije01,1990-91,LAC,10.0,1.3,.046,-3.5,-0.5,,24,NBA,74,18.0,.422,.680,1.8,0.9,0.5,0.4,7.1,LAC,210000
