bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,Salary
slatere01,1994-95,24,Denver Nuggets,NBA,25,9.4,.494,.727,2.3,0.5,0.3,0.1,4.8,14.5,0.4,.081,-4.3,-0.1,,150000
slatere01,1995-96,25,"POR,DEN,DAL",NBA,11,6.5,.519,.429,1.4,0.2,0.2,0.3,2.8,9.5,-0.1,-0.043,-9.7,-0.1,,
slatere01,1996-97,26,TOR,NBA,26,15.6,.550,.520,3.7,0.8,0.3,0.2,7.8,17.8,0.8,.095,-3.1,-0.1,,
slatere01,1997-98,27,Toronto Raptors,NBA,78,21.3,.460,.630,3.9,0.9,0.6,0.4,8.0,12.4,1.5,.042,-4.7,-1.1,,350000
slatere01,1998-99,28,Toronto Raptors,NBA,30,8.8,.383,.624,2.3,0.2,0.1,0.1,3.8,11.3,0.2,.040,-9.1,-0.5,,400000
slatere01,1999-00,29,Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,
slatere01,2000-01,30,Minnesota Timberwolves,NBA,55,12.5,.514,.673,3.4,0.5,0.3,0.2,4.6,14.1,1.8,.129,-2.3,-0.1,,673500
slatere01,2001-02,31,Atlanta Hawks,NBA,8,5.9,.467,.700,1.1,0.1,0.1,0.1,2.6,17.9,0.1,.150,-4.0,0.0,,523793
slatere01,2001-02,31,Atlanta Hawks,NBA,4,2.5,1.000,1.000,0.5,0.0,0.0,0.0,1.3,17.5,0.0,.169,-7.8,0.0,,523793
slatere01,2001-02,31,Atlanta Hawks,NBA,4,9.3,.385,.667,1.8,0.3,0.3,0.3,4.0,18.0,0.1,.145,-2.9,0.0,,523793
slatere01,2002-03,32,Minnesota Timberwolves,NBA,26,5.4,.540,.600,1.2,0.2,0.2,0.0,3.1,19.2,0.5,.186,-1.9,0.0,,321926
