bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award,HS,Salary
mcgeemi01,1981-82,22,LAL,NBA,39,9.0,.465,.585,1.3,0.4,0.5,0.1,4.9,11.7,0.2,.029,-5.0,-0.3,,"North in Omaha, Nebraska",
mcgeemi01,1982-83,23,LAL,NBA,39,9.8,.423,.739,1.4,0.7,0.3,0.1,4.0,9.4,0.2,.023,-5.0,-0.3,,"North in Omaha, Nebraska",
mcgeemi01,1983-84,24,LAL,NBA,77,18.5,.594,.540,2.5,1.1,0.6,0.1,9.8,14.7,2.8,.095,-0.6,0.5,,"North in Omaha, Nebraska",
mcgeemi01,1984-85,25,Los Angeles Lakers,NBA,76,15.4,.538,.588,2.2,0.9,0.5,0.1,10.2,17.3,3.0,.122,-1.1,0.3,,"North in Omaha, Nebraska",200000
mcgeemi01,1985-86,26,Los Angeles Lakers,NBA,71,17.1,.463,.656,2.0,1.2,0.7,0.1,8.3,12.4,1.9,.075,-1.5,0.2,,"North in Omaha, Nebraska",275000
mcgeemi01,1986-87,27,ATL,NBA,76,18.7,.459,.584,2.1,2.0,0.8,0.0,10.4,15.2,3.2,.108,2.1,1.5,,"North in Omaha, Nebraska",
mcgeemi01,1987-88,28,Sacramento Kings,NBA,48,20.9,.421,.745,2.7,1.5,1.1,0.1,12.0,14.9,1.1,.052,-1.2,0.2,,"North in Omaha, Nebraska",350000
mcgeemi01,1987-88,28,Sacramento Kings,NBA,11,10.6,.423,.333,1.5,1.2,0.5,0.0,4.6,12.7,0.1,.038,-1.5,0.0,,"North in Omaha, Nebraska",350000
mcgeemi01,1987-88,28,Sacramento Kings,NBA,37,23.9,.421,.771,3.0,1.6,1.3,0.2,14.2,15.2,1.0,.054,-1.2,0.2,,"North in Omaha, Nebraska",350000
mcgeemi01,1988-89,29,New Jersey Nets,NBA,80,25.3,.473,.535,2.4,1.5,1.0,0.2,13.0,13.2,2.3,.055,-1.2,0.4,,"North in Omaha, Nebraska",375000
mcgeemi01,1989-90,30,PHO,NBA,14,20.0,.483,.476,2.6,1.1,0.6,0.1,7.3,9.8,0.4,.064,-1.4,0.0,,"North in Omaha, Nebraska",
