name,link,year_from,year_to,college,active,HS,PIPM,Wins Added,bbrID,Season,Tm,PER,WS,WS/48,BPM,VORP,Award,Lg,Salary,Age,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,Team
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+1.04,3.84,youngth01,2007-08,PHI,16.5,4.5,.140,0.6,1.0,,NBA,1830720,19,74,21.0,.539,.738,4.2,0.8,1.0,0.1,8.2,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+0.92,6.09,youngth01,2008-09,PHI,15.3,5.5,.102,0.5,1.7,,NBA,1968120,20,75,34.4,.495,.735,5.0,1.1,1.3,0.3,15.3,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",-0.80,2.14,youngth01,2009-10,PHI,14.0,2.1,.047,-1.8,0.1,,NBA,2105400,21,67,32.0,.470,.691,5.2,1.4,1.2,0.2,13.8,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",-0.33,2.97,youngth01,2010-11,PHI,18.4,6.2,.139,0.3,1.2,,NBA,2901241,22,82,26.0,.541,.707,5.3,1.0,1.1,0.3,12.7,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+1.04,4.61,youngth01,2011-12,PHI,18.9,6.3,.171,1.6,1.6,,NBA,7478261,23,63,27.9,.507,.771,5.2,1.2,1.0,0.7,12.8,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+1.65,7.07,youngth01,2012-13,PHI,18.2,7.4,.136,1.7,2.5,,NBA,8289130,24,76,34.6,.531,.574,7.5,1.6,1.8,0.7,14.8,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",-2.46,-0.36,youngth01,2013-14,PHI,16.6,3.5,.062,-0.2,1.2,,NBA,8600000,25,79,34.4,.454,.712,6.0,2.3,2.1,0.5,17.9,PHI
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",-0.16,3.75,youngth01,2014-15,TOT,15.7,3.1,.061,-0.1,1.2,,NBA,9410870,26,76,32.0,.466,.655,5.4,2.3,1.6,0.3,14.1,"MIN,BRK"
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+0.79,5.02,youngth01,2015-16,BRK,17.5,4.1,.081,0.1,1.3,,NBA,11200000,27,73,33.0,.514,.644,9.0,1.8,1.5,0.5,15.1,BRK
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+0.18,3.96,youngth01,2016-17,IND,14.9,4.6,.100,1.4,1.9,,NBA,14153652,28,74,30.2,.527,.523,6.1,1.6,1.5,0.4,11.0,IND
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",+1.36,6.96,youngth01,2017-18,IND,14.8,5.5,.101,1.5,2.3,,NBA,14796348,29,81,32.2,.487,.598,6.3,1.9,1.7,0.4,11.8,IND
Thaddeus Young,/players/y/youngth01.html,2008,2019,Georgia Institute of Technology,true,"Mitchell in Memphis, Tennessee",,,youngth01,2018-19,IND,11.4,0.3,.103,0.3,0.1,,NBA,,30,5,29.0,.561,.429,4.4,1.0,0.8,0.4,10.0,IND
